year,pref,sp,v,arrival,arrival_source,event_time,event_time_binned,is_matsu,ln1p_v,fe_pref_year,fe_sp_year,fe_pref_sp
1981,山梨,sugi,24.0,1978.0,山梨県公式サイト(昭和53年),3.0,3.0,0,3.2188758248682006,山梨_1981,sugi_1981,山梨_sugi
1981,山梨,hinoki,24.0,1978.0,山梨県公式サイト(昭和53年),3.0,3.0,0,3.2188758248682006,山梨_1981,hinoki_1981,山梨_hinoki
1981,長野,matsu,90.0,1981.0,"長野県林業総合センター研究報告(木曽郡山口村, 昭和56年)",0.0,0.0,1,4.51085950651685,長野_1981,matsu_1981,長野_matsu
1981,長野,sugi,67.0,1981.0,"長野県林業総合センター研究報告(木曽郡山口村, 昭和56年)",0.0,0.0,0,4.219507705176107,長野_1981,sugi_1981,長野_sugi
1981,長野,hinoki,156.0,1981.0,"長野県林業総合センター研究報告(木曽郡山口村, 昭和56年)",0.0,0.0,0,5.056245805348308,長野_1981,hinoki_1981,長野_hinoki
1981,秋田,matsu,39.0,1982.0,"秋田県公式サイト(にかほ市旧象潟町, 昭和57年度)",-1.0,-1.0,1,3.6888794541139363,秋田_1981,matsu_1981,秋田_matsu
1981,秋田,sugi,869.0,1982.0,"秋田県公式サイト(にかほ市旧象潟町, 昭和57年度)",-1.0,-1.0,0,6.76849321164863,秋田_1981,sugi_1981,秋田_sugi
1981,秋田,hinoki,2.0,1982.0,"秋田県公式サイト(にかほ市旧象潟町, 昭和57年度)",-1.0,-1.0,0,1.0986122886681098,秋田_1981,hinoki_1981,秋田_hinoki
1981,北海道,matsu,1.0,,,,,1,0.6931471805599453,北海道_1981,matsu_1981,北海道_matsu
1981,北海道,sugi,14.0,,,,,0,2.70805020110221,北海道_1981,sugi_1981,北海道_sugi
1981,北海道,hinoki,6.0,,,,,0,1.9459101490553132,北海道_1981,hinoki_1981,北海道_hinoki
1981,青森,matsu,136.0,,,,,1,4.919980925828125,青森_1981,matsu_1981,青森_matsu
1981,青森,sugi,274.0,,,,,0,5.616771097666572,青森_1981,sugi_1981,青森_sugi
1981,青森,hinoki,0.0,,,,,0,0.0,青森_1981,hinoki_1981,青森_hinoki
1982,宮城,matsu,68.0,1975.0,"宮城県公式サイト(石巻市大門崎, 昭和50年)",7.0,7.0,1,4.23410650459726,宮城_1982,matsu_1982,宮城_matsu
1982,宮城,sugi,222.0,1975.0,"宮城県公式サイト(石巻市大門崎, 昭和50年)",7.0,7.0,0,5.407171771460119,宮城_1982,sugi_1982,宮城_sugi
1982,宮城,hinoki,17.0,1975.0,"宮城県公式サイト(石巻市大門崎, 昭和50年)",7.0,7.0,0,2.8903717578961645,宮城_1982,hinoki_1982,宮城_hinoki
1982,新潟,matsu,42.0,1977.0,"新潟県治山課(南魚沼市, 昭和52年度)",5.0,5.0,1,3.7612001156935624,新潟_1982,matsu_1982,新潟_matsu
1982,新潟,sugi,179.0,1977.0,"新潟県治山課(南魚沼市, 昭和52年度)",5.0,5.0,0,5.19295685089021,新潟_1982,sugi_1982,新潟_sugi
1982,新潟,hinoki,4.0,1977.0,"新潟県治山課(南魚沼市, 昭和52年度)",5.0,5.0,0,1.6094379124341003,新潟_1982,hinoki_1982,新潟_hinoki
1982,山形,matsu,21.0,1978.0,"山形県松くい虫被害対策推進計画(山形市, 昭和53年)",4.0,4.0,1,3.091042453358316,山形_1982,matsu_1982,山形_matsu
1982,山形,sugi,235.0,1978.0,"山形県松くい虫被害対策推進計画(山形市, 昭和53年)",4.0,4.0,0,5.4638318050256105,山形_1982,sugi_1982,山形_sugi
1982,山形,hinoki,2.0,1978.0,"山形県松くい虫被害対策推進計画(山形市, 昭和53年)",4.0,4.0,0,1.0986122886681098,山形_1982,hinoki_1982,山形_hinoki
1982,山梨,matsu,23.0,1978.0,山梨県公式サイト(昭和53年),4.0,4.0,1,3.1780538303479458,山梨_1982,matsu_1982,山梨_matsu
1982,山梨,sugi,20.0,1978.0,山梨県公式サイト(昭和53年),4.0,4.0,0,3.044522437723423,山梨_1982,sugi_1982,山梨_sugi
1982,山梨,hinoki,22.0,1978.0,山梨県公式サイト(昭和53年),4.0,4.0,0,3.1354942159291497,山梨_1982,hinoki_1982,山梨_hinoki
1982,長野,matsu,95.0,1981.0,"長野県林業総合センター研究報告(木曽郡山口村, 昭和56年)",1.0,1.0,1,4.564348191467836,長野_1982,matsu_1982,長野_matsu
1982,長野,sugi,76.0,1981.0,"長野県林業総合センター研究報告(木曽郡山口村, 昭和56年)",1.0,1.0,0,4.343805421853684,長野_1982,sugi_1982,長野_sugi
1982,長野,hinoki,152.0,1981.0,"長野県林業総合センター研究報告(木曽郡山口村, 昭和56年)",1.0,1.0,0,5.030437921392435,長野_1982,hinoki_1982,長野_hinoki
1982,秋田,matsu,42.0,1982.0,"秋田県公式サイト(にかほ市旧象潟町, 昭和57年度)",0.0,0.0,1,3.7612001156935624,秋田_1982,matsu_1982,秋田_matsu
1982,秋田,sugi,852.0,1982.0,"秋田県公式サイト(にかほ市旧象潟町, 昭和57年度)",0.0,0.0,0,6.748759547491679,秋田_1982,sugi_1982,秋田_sugi
1982,秋田,hinoki,2.0,1982.0,"秋田県公式サイト(にかほ市旧象潟町, 昭和57年度)",0.0,0.0,0,1.0986122886681098,秋田_1982,hinoki_1982,秋田_hinoki
1982,北海道,matsu,2.0,,,,,1,1.0986122886681098,北海道_1982,matsu_1982,北海道_matsu
1982,北海道,sugi,17.0,,,,,0,2.8903717578961645,北海道_1982,sugi_1982,北海道_sugi
1982,青森,matsu,123.0,,,,,1,4.820281565605037,青森_1982,matsu_1982,青森_matsu
1982,青森,sugi,271.0,,,,,0,5.605802066295998,青森_1982,sugi_1982,青森_sugi
1982,青森,hinoki,1.0,,,,,0,0.6931471805599453,青森_1982,hinoki_1982,青森_hinoki
1983,宮城,matsu,62.0,1975.0,"宮城県公式サイト(石巻市大門崎, 昭和50年)",8.0,8.0,1,4.143134726391533,宮城_1983,matsu_1983,宮城_matsu
1983,宮城,sugi,202.0,1975.0,"宮城県公式サイト(石巻市大門崎, 昭和50年)",8.0,8.0,0,5.313205979041787,宮城_1983,sugi_1983,宮城_sugi
1983,宮城,hinoki,13.0,1975.0,"宮城県公式サイト(石巻市大門崎, 昭和50年)",8.0,8.0,0,2.6390573296152584,宮城_1983,hinoki_1983,宮城_hinoki
1983,新潟,matsu,43.0,1977.0,"新潟県治山課(南魚沼市, 昭和52年度)",6.0,6.0,1,3.784189633918261,新潟_1983,matsu_1983,新潟_matsu
1983,新潟,sugi,174.0,1977.0,"新潟県治山課(南魚沼市, 昭和52年度)",6.0,6.0,0,5.1647859739235145,新潟_1983,sugi_1983,新潟_sugi
1983,新潟,hinoki,2.0,1977.0,"新潟県治山課(南魚沼市, 昭和52年度)",6.0,6.0,0,1.0986122886681098,新潟_1983,hinoki_1983,新潟_hinoki
1983,山形,matsu,19.0,1978.0,"山形県松くい虫被害対策推進計画(山形市, 昭和53年)",5.0,5.0,1,2.995732273553991,山形_1983,matsu_1983,山形_matsu
1983,山形,sugi,227.0,1978.0,"山形県松くい虫被害対策推進計画(山形市, 昭和53年)",5.0,5.0,0,5.429345628954441,山形_1983,sugi_1983,山形_sugi
1983,山形,hinoki,1.0,1978.0,"山形県松くい虫被害対策推進計画(山形市, 昭和53年)",5.0,5.0,0,0.6931471805599453,山形_1983,hinoki_1983,山形_hinoki
1983,山梨,matsu,28.0,1978.0,山梨県公式サイト(昭和53年),5.0,5.0,1,3.367295829986474,山梨_1983,matsu_1983,山梨_matsu
1983,山梨,sugi,16.0,1978.0,山梨県公式サイト(昭和53年),5.0,5.0,0,2.833213344056216,山梨_1983,sugi_1983,山梨_sugi
1983,山梨,hinoki,15.0,1978.0,山梨県公式サイト(昭和53年),5.0,5.0,0,2.772588722239781,山梨_1983,hinoki_1983,山梨_hinoki
1983,長野,matsu,83.0,1981.0,"長野県林業総合センター研究報告(木曽郡山口村, 昭和56年)",2.0,2.0,1,4.430816798843313,長野_1983,matsu_1983,長野_matsu
1983,長野,sugi,67.0,1981.0,"長野県林業総合センター研究報告(木曽郡山口村, 昭和56年)",2.0,2.0,0,4.219507705176107,長野_1983,sugi_1983,長野_sugi
1983,長野,hinoki,154.0,1981.0,"長野県林業総合センター研究報告(木曽郡山口村, 昭和56年)",2.0,2.0,0,5.043425116919247,長野_1983,hinoki_1983,長野_hinoki
1983,秋田,matsu,43.0,1982.0,"秋田県公式サイト(にかほ市旧象潟町, 昭和57年度)",1.0,1.0,1,3.784189633918261,秋田_1983,matsu_1983,秋田_matsu
1983,秋田,sugi,784.0,1982.0,"秋田県公式サイト(にかほ市旧象潟町, 昭和57年度)",1.0,1.0,0,6.665683717782408,秋田_1983,sugi_1983,秋田_sugi
1983,秋田,hinoki,2.0,1982.0,"秋田県公式サイト(にかほ市旧象潟町, 昭和57年度)",1.0,1.0,0,1.0986122886681098,秋田_1983,hinoki_1983,秋田_hinoki
1983,北海道,matsu,1.0,,,,,1,0.6931471805599453,北海道_1983,matsu_1983,北海道_matsu
1983,北海道,sugi,20.0,,,,,0,3.044522437723423,北海道_1983,sugi_1983,北海道_sugi
1983,北海道,hinoki,0.0,,,,,0,0.0,北海道_1983,hinoki_1983,北海道_hinoki
1983,青森,matsu,133.0,,,,,1,4.897839799950911,青森_1983,matsu_1983,青森_matsu
1983,青森,sugi,293.0,,,,,0,5.683579767338681,青森_1983,sugi_1983,青森_sugi
1983,青森,hinoki,3.0,,,,,0,1.3862943611198906,青森_1983,hinoki_1983,青森_hinoki
1984,宮城,matsu,75.0,1975.0,"宮城県公式サイト(石巻市大門崎, 昭和50年)",9.0,9.0,1,4.330733340286331,宮城_1984,matsu_1984,宮城_matsu
1984,宮城,sugi,200.0,1975.0,"宮城県公式サイト(石巻市大門崎, 昭和50年)",9.0,9.0,0,5.303304908059076,宮城_1984,sugi_1984,宮城_sugi
1984,宮城,hinoki,13.0,1975.0,"宮城県公式サイト(石巻市大門崎, 昭和50年)",9.0,9.0,0,2.6390573296152584,宮城_1984,hinoki_1984,宮城_hinoki
1984,新潟,matsu,42.0,1977.0,"新潟県治山課(南魚沼市, 昭和52年度)",7.0,7.0,1,3.7612001156935624,新潟_1984,matsu_1984,新潟_matsu
1984,新潟,sugi,172.0,1977.0,"新潟県治山課(南魚沼市, 昭和52年度)",7.0,7.0,0,5.153291594497779,新潟_1984,sugi_1984,新潟_sugi
1984,新潟,hinoki,2.0,1977.0,"新潟県治山課(南魚沼市, 昭和52年度)",7.0,7.0,0,1.0986122886681098,新潟_1984,hinoki_1984,新潟_hinoki
1984,山形,matsu,16.0,1978.0,"山形県松くい虫被害対策推進計画(山形市, 昭和53年)",6.0,6.0,1,2.833213344056216,山形_1984,matsu_1984,山形_matsu
1984,山形,sugi,234.0,1978.0,"山形県松くい虫被害対策推進計画(山形市, 昭和53年)",6.0,6.0,0,5.459585514144159,山形_1984,sugi_1984,山形_sugi
1984,山形,hinoki,2.0,1978.0,"山形県松くい虫被害対策推進計画(山形市, 昭和53年)",6.0,6.0,0,1.0986122886681098,山形_1984,hinoki_1984,山形_hinoki
1984,山梨,matsu,27.0,1978.0,山梨県公式サイト(昭和53年),6.0,6.0,1,3.332204510175204,山梨_1984,matsu_1984,山梨_matsu
1984,山梨,sugi,19.0,1978.0,山梨県公式サイト(昭和53年),6.0,6.0,0,2.995732273553991,山梨_1984,sugi_1984,山梨_sugi
1984,山梨,hinoki,20.0,1978.0,山梨県公式サイト(昭和53年),6.0,6.0,0,3.044522437723423,山梨_1984,hinoki_1984,山梨_hinoki
1984,長野,matsu,80.0,1981.0,"長野県林業総合センター研究報告(木曽郡山口村, 昭和56年)",3.0,3.0,1,4.394449154672439,長野_1984,matsu_1984,長野_matsu
1984,長野,sugi,68.0,1981.0,"長野県林業総合センター研究報告(木曽郡山口村, 昭和56年)",3.0,3.0,0,4.23410650459726,長野_1984,sugi_1984,長野_sugi
1984,長野,hinoki,148.0,1981.0,"長野県林業総合センター研究報告(木曽郡山口村, 昭和56年)",3.0,3.0,0,5.003946305945459,長野_1984,hinoki_1984,長野_hinoki
1984,秋田,matsu,50.0,1982.0,"秋田県公式サイト(にかほ市旧象潟町, 昭和57年度)",2.0,2.0,1,3.9318256327243257,秋田_1984,matsu_1984,秋田_matsu
1984,秋田,sugi,798.0,1982.0,"秋田県公式サイト(にかほ市旧象潟町, 昭和57年度)",2.0,2.0,0,6.683360945766275,秋田_1984,sugi_1984,秋田_sugi
1984,秋田,hinoki,3.0,1982.0,"秋田県公式サイト(にかほ市旧象潟町, 昭和57年度)",2.0,2.0,0,1.3862943611198906,秋田_1984,hinoki_1984,秋田_hinoki
1984,北海道,matsu,3.0,,,,,1,1.3862943611198906,北海道_1984,matsu_1984,北海道_matsu
1984,北海道,sugi,17.0,,,,,0,2.8903717578961645,北海道_1984,sugi_1984,北海道_sugi
1984,青森,matsu,122.0,,,,,1,4.812184355372417,青森_1984,matsu_1984,青森_matsu
1984,青森,sugi,279.0,,,,,0,5.634789603169249,青森_1984,sugi_1984,青森_sugi
1984,青森,hinoki,1.0,,,,,0,0.6931471805599453,青森_1984,hinoki_1984,青森_hinoki
1985,宮城,matsu,82.0,1975.0,"宮城県公式サイト(石巻市大門崎, 昭和50年)",10.0,10.0,1,4.418840607796598,宮城_1985,matsu_1985,宮城_matsu
1985,宮城,sugi,213.0,1975.0,"宮城県公式サイト(石巻市大門崎, 昭和50年)",10.0,10.0,0,5.365976015021851,宮城_1985,sugi_1985,宮城_sugi
1985,宮城,hinoki,14.0,1975.0,"宮城県公式サイト(石巻市大門崎, 昭和50年)",10.0,10.0,0,2.70805020110221,宮城_1985,hinoki_1985,宮城_hinoki
1985,新潟,matsu,50.0,1977.0,"新潟県治山課(南魚沼市, 昭和52年度)",8.0,8.0,1,3.9318256327243257,新潟_1985,matsu_1985,新潟_matsu
1985,新潟,sugi,177.0,1977.0,"新潟県治山課(南魚沼市, 昭和52年度)",8.0,8.0,0,5.181783550292085,新潟_1985,sugi_1985,新潟_sugi
1985,新潟,hinoki,1.0,1977.0,"新潟県治山課(南魚沼市, 昭和52年度)",8.0,8.0,0,0.6931471805599453,新潟_1985,hinoki_1985,新潟_hinoki
1985,山形,matsu,19.0,1978.0,"山形県松くい虫被害対策推進計画(山形市, 昭和53年)",7.0,7.0,1,2.995732273553991,山形_1985,matsu_1985,山形_matsu
1985,山形,sugi,240.0,1978.0,"山形県松くい虫被害対策推進計画(山形市, 昭和53年)",7.0,7.0,0,5.484796933490655,山形_1985,sugi_1985,山形_sugi
1985,山形,hinoki,1.0,1978.0,"山形県松くい虫被害対策推進計画(山形市, 昭和53年)",7.0,7.0,0,0.6931471805599453,山形_1985,hinoki_1985,山形_hinoki
1985,山梨,matsu,26.0,1978.0,山梨県公式サイト(昭和53年),7.0,7.0,1,3.295836866004329,山梨_1985,matsu_1985,山梨_matsu
1985,山梨,sugi,19.0,1978.0,山梨県公式サイト(昭和53年),7.0,7.0,0,2.995732273553991,山梨_1985,sugi_1985,山梨_sugi
1985,山梨,hinoki,19.0,1978.0,山梨県公式サイト(昭和53年),7.0,7.0,0,2.995732273553991,山梨_1985,hinoki_1985,山梨_hinoki
1985,長野,matsu,92.0,1981.0,"長野県林業総合センター研究報告(木曽郡山口村, 昭和56年)",4.0,4.0,1,4.532599493153256,長野_1985,matsu_1985,長野_matsu
1985,長野,sugi,58.0,1981.0,"長野県林業総合センター研究報告(木曽郡山口村, 昭和56年)",4.0,4.0,0,4.07753744390572,長野_1985,sugi_1985,長野_sugi
1985,長野,hinoki,154.0,1981.0,"長野県林業総合センター研究報告(木曽郡山口村, 昭和56年)",4.0,4.0,0,5.043425116919247,長野_1985,hinoki_1985,長野_hinoki
1985,秋田,matsu,44.0,1982.0,"秋田県公式サイト(にかほ市旧象潟町, 昭和57年度)",3.0,3.0,1,3.8066624897703196,秋田_1985,matsu_1985,秋田_matsu
1985,秋田,sugi,799.0,1982.0,"秋田県公式サイト(にかほ市旧象潟町, 昭和57年度)",3.0,3.0,0,6.684611727667927,秋田_1985,sugi_1985,秋田_sugi
1985,秋田,hinoki,2.0,1982.0,"秋田県公式サイト(にかほ市旧象潟町, 昭和57年度)",3.0,3.0,0,1.0986122886681098,秋田_1985,hinoki_1985,秋田_hinoki
1985,北海道,matsu,7.0,,,,,1,2.0794415416798357,北海道_1985,matsu_1985,北海道_matsu
1985,北海道,sugi,24.0,,,,,0,3.2188758248682006,北海道_1985,sugi_1985,北海道_sugi
1985,青森,matsu,166.0,,,,,1,5.117993812416755,青森_1985,matsu_1985,青森_matsu
1985,青森,sugi,297.0,,,,,0,5.697093486505405,青森_1985,sugi_1985,青森_sugi
1985,青森,hinoki,2.0,,,,,0,1.0986122886681098,青森_1985,hinoki_1985,青森_hinoki
1986,宮城,matsu,75.0,1975.0,"宮城県公式サイト(石巻市大門崎, 昭和50年)",11.0,11.0,1,4.330733340286331,宮城_1986,matsu_1986,宮城_matsu
1986,宮城,sugi,215.0,1975.0,"宮城県公式サイト(石巻市大門崎, 昭和50年)",11.0,11.0,0,5.375278407684165,宮城_1986,sugi_1986,宮城_sugi
1986,宮城,hinoki,14.0,1975.0,"宮城県公式サイト(石巻市大門崎, 昭和50年)",11.0,11.0,0,2.70805020110221,宮城_1986,hinoki_1986,宮城_hinoki
1986,新潟,matsu,52.0,1977.0,"新潟県治山課(南魚沼市, 昭和52年度)",9.0,9.0,1,3.970291913552122,新潟_1986,matsu_1986,新潟_matsu
1986,新潟,sugi,181.0,1977.0,"新潟県治山課(南魚沼市, 昭和52年度)",9.0,9.0,0,5.204006687076795,新潟_1986,sugi_1986,新潟_sugi
1986,新潟,hinoki,1.0,1977.0,"新潟県治山課(南魚沼市, 昭和52年度)",9.0,9.0,0,0.6931471805599453,新潟_1986,hinoki_1986,新潟_hinoki
1986,山形,matsu,22.0,1978.0,"山形県松くい虫被害対策推進計画(山形市, 昭和53年)",8.0,8.0,1,3.1354942159291497,山形_1986,matsu_1986,山形_matsu
1986,山形,sugi,236.0,1978.0,"山形県松くい虫被害対策推進計画(山形市, 昭和53年)",8.0,8.0,0,5.4680601411351315,山形_1986,sugi_1986,山形_sugi
1986,山形,hinoki,2.0,1978.0,"山形県松くい虫被害対策推進計画(山形市, 昭和53年)",8.0,8.0,0,1.0986122886681098,山形_1986,hinoki_1986,山形_hinoki
1986,山梨,matsu,23.0,1978.0,山梨県公式サイト(昭和53年),8.0,8.0,1,3.1780538303479458,山梨_1986,matsu_1986,山梨_matsu
1986,山梨,sugi,19.0,1978.0,山梨県公式サイト(昭和53年),8.0,8.0,0,2.995732273553991,山梨_1986,sugi_1986,山梨_sugi
1986,山梨,hinoki,13.0,1978.0,山梨県公式サイト(昭和53年),8.0,8.0,0,2.6390573296152584,山梨_1986,hinoki_1986,山梨_hinoki
1986,長野,matsu,68.0,1981.0,"長野県林業総合センター研究報告(木曽郡山口村, 昭和56年)",5.0,5.0,1,4.23410650459726,長野_1986,matsu_1986,長野_matsu
1986,長野,sugi,57.0,1981.0,"長野県林業総合センター研究報告(木曽郡山口村, 昭和56年)",5.0,5.0,0,4.060443010546419,長野_1986,sugi_1986,長野_sugi
1986,長野,hinoki,150.0,1981.0,"長野県林業総合センター研究報告(木曽郡山口村, 昭和56年)",5.0,5.0,0,5.017279836814924,長野_1986,hinoki_1986,長野_hinoki
1986,秋田,matsu,43.0,1982.0,"秋田県公式サイト(にかほ市旧象潟町, 昭和57年度)",4.0,4.0,1,3.784189633918261,秋田_1986,matsu_1986,秋田_matsu
1986,秋田,sugi,875.0,1982.0,"秋田県公式サイト(にかほ市旧象潟町, 昭和57年度)",4.0,4.0,0,6.775366090936392,秋田_1986,sugi_1986,秋田_sugi
1986,秋田,hinoki,1.0,1982.0,"秋田県公式サイト(にかほ市旧象潟町, 昭和57年度)",4.0,4.0,0,0.6931471805599453,秋田_1986,hinoki_1986,秋田_hinoki
1986,北海道,matsu,3.0,,,,,1,1.3862943611198906,北海道_1986,matsu_1986,北海道_matsu
1986,北海道,sugi,25.0,,,,,0,3.258096538021482,北海道_1986,sugi_1986,北海道_sugi
1986,北海道,hinoki,0.0,,,,,0,0.0,北海道_1986,hinoki_1986,北海道_hinoki
1986,青森,matsu,134.0,,,,,1,4.90527477843843,青森_1986,matsu_1986,青森_matsu
1986,青森,sugi,273.0,,,,,0,5.6131281063880705,青森_1986,sugi_1986,青森_sugi
1986,青森,hinoki,2.0,,,,,0,1.0986122886681098,青森_1986,hinoki_1986,青森_hinoki
1987,宮城,matsu,70.0,1975.0,"宮城県公式サイト(石巻市大門崎, 昭和50年)",12.0,12.0,1,4.2626798770413155,宮城_1987,matsu_1987,宮城_matsu
1987,宮城,sugi,217.0,1975.0,"宮城県公式サイト(石巻市大門崎, 昭和50年)",12.0,12.0,0,5.384495062789089,宮城_1987,sugi_1987,宮城_sugi
1987,宮城,hinoki,15.0,1975.0,"宮城県公式サイト(石巻市大門崎, 昭和50年)",12.0,12.0,0,2.772588722239781,宮城_1987,hinoki_1987,宮城_hinoki
1987,新潟,matsu,45.0,1977.0,"新潟県治山課(南魚沼市, 昭和52年度)",10.0,10.0,1,3.828641396489095,新潟_1987,matsu_1987,新潟_matsu
1987,新潟,sugi,180.0,1977.0,"新潟県治山課(南魚沼市, 昭和52年度)",10.0,10.0,0,5.198497031265826,新潟_1987,sugi_1987,新潟_sugi
1987,新潟,hinoki,1.0,1977.0,"新潟県治山課(南魚沼市, 昭和52年度)",10.0,10.0,0,0.6931471805599453,新潟_1987,hinoki_1987,新潟_hinoki
1987,山形,matsu,18.0,1978.0,"山形県松くい虫被害対策推進計画(山形市, 昭和53年)",9.0,9.0,1,2.9444389791664403,山形_1987,matsu_1987,山形_matsu
1987,山形,sugi,258.0,1978.0,"山形県松くい虫被害対策推進計画(山形市, 昭和53年)",9.0,9.0,0,5.556828061699537,山形_1987,sugi_1987,山形_sugi
1987,山形,hinoki,1.0,1978.0,"山形県松くい虫被害対策推進計画(山形市, 昭和53年)",9.0,9.0,0,0.6931471805599453,山形_1987,hinoki_1987,山形_hinoki
1987,山梨,matsu,17.0,1978.0,山梨県公式サイト(昭和53年),9.0,9.0,1,2.8903717578961645,山梨_1987,matsu_1987,山梨_matsu
1987,山梨,sugi,14.0,1978.0,山梨県公式サイト(昭和53年),9.0,9.0,0,2.70805020110221,山梨_1987,sugi_1987,山梨_sugi
1987,山梨,hinoki,13.0,1978.0,山梨県公式サイト(昭和53年),9.0,9.0,0,2.6390573296152584,山梨_1987,hinoki_1987,山梨_hinoki
1987,長野,matsu,54.0,1981.0,"長野県林業総合センター研究報告(木曽郡山口村, 昭和56年)",6.0,6.0,1,4.007333185232471,長野_1987,matsu_1987,長野_matsu
1987,長野,sugi,58.0,1981.0,"長野県林業総合センター研究報告(木曽郡山口村, 昭和56年)",6.0,6.0,0,4.07753744390572,長野_1987,sugi_1987,長野_sugi
1987,長野,hinoki,167.0,1981.0,"長野県林業総合センター研究報告(木曽郡山口村, 昭和56年)",6.0,6.0,0,5.123963979403259,長野_1987,hinoki_1987,長野_hinoki
1987,秋田,matsu,40.0,1982.0,"秋田県公式サイト(にかほ市旧象潟町, 昭和57年度)",5.0,5.0,1,3.713572066704308,秋田_1987,matsu_1987,秋田_matsu
1987,秋田,sugi,868.0,1982.0,"秋田県公式サイト(にかほ市旧象潟町, 昭和57年度)",5.0,5.0,0,6.767343125265392,秋田_1987,sugi_1987,秋田_sugi
1987,秋田,hinoki,1.0,1982.0,"秋田県公式サイト(にかほ市旧象潟町, 昭和57年度)",5.0,5.0,0,0.6931471805599453,秋田_1987,hinoki_1987,秋田_hinoki
1987,北海道,matsu,8.0,,,,,1,2.1972245773362196,北海道_1987,matsu_1987,北海道_matsu
1987,北海道,sugi,29.0,,,,,0,3.4011973816621555,北海道_1987,sugi_1987,北海道_sugi
1987,北海道,hinoki,0.0,,,,,0,0.0,北海道_1987,hinoki_1987,北海道_hinoki
1987,青森,matsu,115.0,,,,,1,4.7535901911063645,青森_1987,matsu_1987,青森_matsu
1987,青森,sugi,294.0,,,,,0,5.68697535633982,青森_1987,sugi_1987,青森_sugi
1987,青森,hinoki,2.0,,,,,0,1.0986122886681098,青森_1987,hinoki_1987,青森_hinoki
1988,宮城,matsu,81.0,1975.0,"宮城県公式サイト(石巻市大門崎, 昭和50年)",13.0,12.0,1,4.406719247264253,宮城_1988,matsu_1988,宮城_matsu
1988,宮城,sugi,222.0,1975.0,"宮城県公式サイト(石巻市大門崎, 昭和50年)",13.0,12.0,0,5.407171771460119,宮城_1988,sugi_1988,宮城_sugi
1988,宮城,hinoki,11.0,1975.0,"宮城県公式サイト(石巻市大門崎, 昭和50年)",13.0,12.0,0,2.4849066497880004,宮城_1988,hinoki_1988,宮城_hinoki
1988,新潟,matsu,49.0,1977.0,"新潟県治山課(南魚沼市, 昭和52年度)",11.0,11.0,1,3.912023005428146,新潟_1988,matsu_1988,新潟_matsu
1988,新潟,sugi,179.0,1977.0,"新潟県治山課(南魚沼市, 昭和52年度)",11.0,11.0,0,5.19295685089021,新潟_1988,sugi_1988,新潟_sugi
1988,新潟,hinoki,1.0,1977.0,"新潟県治山課(南魚沼市, 昭和52年度)",11.0,11.0,0,0.6931471805599453,新潟_1988,hinoki_1988,新潟_hinoki
1988,山形,matsu,28.0,1978.0,"山形県松くい虫被害対策推進計画(山形市, 昭和53年)",10.0,10.0,1,3.367295829986474,山形_1988,matsu_1988,山形_matsu
1988,山形,sugi,256.0,1978.0,"山形県松くい虫被害対策推進計画(山形市, 昭和53年)",10.0,10.0,0,5.54907608489522,山形_1988,sugi_1988,山形_sugi
1988,山形,hinoki,3.0,1978.0,"山形県松くい虫被害対策推進計画(山形市, 昭和53年)",10.0,10.0,0,1.3862943611198906,山形_1988,hinoki_1988,山形_hinoki
1988,山梨,matsu,16.0,1978.0,山梨県公式サイト(昭和53年),10.0,10.0,1,2.833213344056216,山梨_1988,matsu_1988,山梨_matsu
1988,山梨,sugi,15.0,1978.0,山梨県公式サイト(昭和53年),10.0,10.0,0,2.772588722239781,山梨_1988,sugi_1988,山梨_sugi
1988,山梨,hinoki,15.0,1978.0,山梨県公式サイト(昭和53年),10.0,10.0,0,2.772588722239781,山梨_1988,hinoki_1988,山梨_hinoki
1988,長野,matsu,57.0,1981.0,"長野県林業総合センター研究報告(木曽郡山口村, 昭和56年)",7.0,7.0,1,4.060443010546419,長野_1988,matsu_1988,長野_matsu
1988,長野,sugi,56.0,1981.0,"長野県林業総合センター研究報告(木曽郡山口村, 昭和56年)",7.0,7.0,0,4.04305126783455,長野_1988,sugi_1988,長野_sugi
1988,長野,hinoki,154.0,1981.0,"長野県林業総合センター研究報告(木曽郡山口村, 昭和56年)",7.0,7.0,0,5.043425116919247,長野_1988,hinoki_1988,長野_hinoki
1988,秋田,matsu,41.0,1982.0,"秋田県公式サイト(にかほ市旧象潟町, 昭和57年度)",6.0,6.0,1,3.7376696182833684,秋田_1988,matsu_1988,秋田_matsu
1988,秋田,sugi,882.0,1982.0,"秋田県公式サイト(にかほ市旧象潟町, 昭和57年度)",6.0,6.0,0,6.78332520060396,秋田_1988,sugi_1988,秋田_sugi
1988,秋田,hinoki,1.0,1982.0,"秋田県公式サイト(にかほ市旧象潟町, 昭和57年度)",6.0,6.0,0,0.6931471805599453,秋田_1988,hinoki_1988,秋田_hinoki
1988,北海道,matsu,17.0,,,,,1,2.8903717578961645,北海道_1988,matsu_1988,北海道_matsu
1988,北海道,sugi,30.0,,,,,0,3.4339872044851463,北海道_1988,sugi_1988,北海道_sugi
1988,北海道,hinoki,0.0,,,,,0,0.0,北海道_1988,hinoki_1988,北海道_hinoki
1988,青森,matsu,115.0,,,,,1,4.7535901911063645,青森_1988,matsu_1988,青森_matsu
