release_id,period_code,period,period_end,coverage_scope,seasonal_adjustment,metric_id,metric_label_ja,industry_code,industry_name,raw_value_oku_yen,raw_lag4_value_oku_yen,raw_yoy_delta_oku_yen,raw_yoy_pct,total_yoy_delta_oku_yen,contribution_pct_to_net_change,rank_by_yoy_delta,component_type,taxonomy,contribution_denominator,source_table_number,estat_sid,source_path,source_sha256
2026Q1,20261,2026年1 - 3 月,2026-03-31,EXCL_FINANCE_INSURANCE,RAW,ordinary_profit,経常利益,136,ガス・熱供給・水道業,933.41,1238.06,-304.65,-24.60704650824678,41576.869999999995,-0.7327391407770715,8,major_industry,MOF_PUBLISHED_MUTUALLY_EXCLUSIVE_MAJOR_INDUSTRIES,ALL_NONFINANCIAL_NET_YOY_DELTA,1,0003060191,data/raw/2026Q1/table1_nonfinancial_raw_values.json,dfc1dd198f208ac412628ee6300d36e8274a338d3e552259e261ea003e7c595c
2026Q1,20261,2026年1 - 3 月,2026-03-31,EXCL_FINANCE_INSURANCE,RAW,ordinary_profit,経常利益,137,サービス業(集約),43082.1,44525.31,-1443.2099999999991,-3.2413249902134345,41576.869999999995,-3.4711848198289084,9,major_industry,MOF_PUBLISHED_MUTUALLY_EXCLUSIVE_MAJOR_INDUSTRIES,ALL_NONFINANCIAL_NET_YOY_DELTA,1,0003060191,data/raw/2026Q1/table1_nonfinancial_raw_values.json,dfc1dd198f208ac412628ee6300d36e8274a338d3e552259e261ea003e7c595c
2026Q1,20261,2026年1 - 3 月,2026-03-31,EXCL_FINANCE_INSURANCE,RAW,ordinary_profit,経常利益,135,電気業,-154.36,1877.39,-2031.75,-108.22205295649812,41576.869999999995,-4.886731492774709,10,major_industry,MOF_PUBLISHED_MUTUALLY_EXCLUSIVE_MAJOR_INDUSTRIES,ALL_NONFINANCIAL_NET_YOY_DELTA,1,0003060191,data/raw/2026Q1/table1_nonfinancial_raw_values.json,dfc1dd198f208ac412628ee6300d36e8274a338d3e552259e261ea003e7c595c
2026Q1,20261,2026年1 - 3 月,2026-03-31,EXCL_FINANCE_INSURANCE,RAW,ordinary_profit,経常利益,107,建設業,39942.71,42455.59,-2512.8799999999974,-5.918843666994144,41576.869999999995,-6.043937410391878,11,major_industry,MOF_PUBLISHED_MUTUALLY_EXCLUSIVE_MAJOR_INDUSTRIES,ALL_NONFINANCIAL_NET_YOY_DELTA,1,0003060191,data/raw/2026Q1/table1_nonfinancial_raw_values.json,dfc1dd198f208ac412628ee6300d36e8274a338d3e552259e261ea003e7c595c
2026Q1,20261,2026年1 - 3 月,2026-03-31,EXCL_FINANCE_INSURANCE,RAW,sales,売上高,108,製造業,1225320.64,1172657.85,52662.789999999804,4.490891354200199,44303.23999999976,118.86893599655485,1,major_industry,MOF_PUBLISHED_MUTUALLY_EXCLUSIVE_MAJOR_INDUSTRIES,ALL_NONFINANCIAL_NET_YOY_DELTA,1,0003060191,data/raw/2026Q1/table1_nonfinancial_raw_values.json,dfc1dd198f208ac412628ee6300d36e8274a338d3e552259e261ea003e7c595c
2026Q1,20261,2026年1 - 3 月,2026-03-31,EXCL_FINANCE_INSURANCE,RAW,sales,売上高,134,運輸業、郵便業(集約),183358.43,172112.02,11246.410000000003,6.534354776615836,44303.23999999976,25.385073416752512,2,major_industry,MOF_PUBLISHED_MUTUALLY_EXCLUSIVE_MAJOR_INDUSTRIES,ALL_NONFINANCIAL_NET_YOY_DELTA,1,0003060191,data/raw/2026Q1/table1_nonfinancial_raw_values.json,dfc1dd198f208ac412628ee6300d36e8274a338d3e552259e261ea003e7c595c
2026Q1,20261,2026年1 - 3 月,2026-03-31,EXCL_FINANCE_INSURANCE,RAW,sales,売上高,142,情報通信業,264009.38,254926.15,9083.23000000001,3.5630828771391343,44303.23999999976,20.50240569312777,3,major_industry,MOF_PUBLISHED_MUTUALLY_EXCLUSIVE_MAJOR_INDUSTRIES,ALL_NONFINANCIAL_NET_YOY_DELTA,1,0003060191,data/raw/2026Q1/table1_nonfinancial_raw_values.json,dfc1dd198f208ac412628ee6300d36e8274a338d3e552259e261ea003e7c595c
2026Q1,20261,2026年1 - 3 月,2026-03-31,EXCL_FINANCE_INSURANCE,RAW,sales,売上高,155,不動産業、物品賃貸業(集約),194477.95,189215.87,5262.080000000016,2.7809929473674666,44303.23999999976,11.87741573753984,4,major_industry,MOF_PUBLISHED_MUTUALLY_EXCLUSIVE_MAJOR_INDUSTRIES,ALL_NONFINANCIAL_NET_YOY_DELTA,1,0003060191,data/raw/2026Q1/table1_nonfinancial_raw_values.json,dfc1dd198f208ac412628ee6300d36e8274a338d3e552259e261ea003e7c595c
2026Q1,20261,2026年1 - 3 月,2026-03-31,EXCL_FINANCE_INSURANCE,RAW,sales,売上高,106,鉱業、採石業、砂利採取業,8384.58,7081.66,1302.92,18.398511083559498,44303.23999999976,2.9409135765239904,5,major_industry,MOF_PUBLISHED_MUTUALLY_EXCLUSIVE_MAJOR_INDUSTRIES,ALL_NONFINANCIAL_NET_YOY_DELTA,1,0003060191,data/raw/2026Q1/table1_nonfinancial_raw_values.json,dfc1dd198f208ac412628ee6300d36e8274a338d3e552259e261ea003e7c595c
2026Q1,20261,2026年1 - 3 月,2026-03-31,EXCL_FINANCE_INSURANCE,RAW,sales,売上高,129,卸売業・小売業(集約),1275430.17,1275880.59,-450.4200000001583,-0.035302676718362846,44303.23999999976,-1.0166750783919207,6,major_industry,MOF_PUBLISHED_MUTUALLY_EXCLUSIVE_MAJOR_INDUSTRIES,ALL_NONFINANCIAL_NET_YOY_DELTA,1,0003060191,data/raw/2026Q1/table1_nonfinancial_raw_values.json,dfc1dd198f208ac412628ee6300d36e8274a338d3e552259e261ea003e7c595c
2026Q1,20261,2026年1 - 3 月,2026-03-31,EXCL_FINANCE_INSURANCE,RAW,sales,売上高,136,ガス・熱供給・水道業,20849.51,22105.66,-1256.1500000000015,-5.682481319263932,44303.23999999976,-2.83534567674962,7,major_industry,MOF_PUBLISHED_MUTUALLY_EXCLUSIVE_MAJOR_INDUSTRIES,ALL_NONFINANCIAL_NET_YOY_DELTA,1,0003060191,data/raw/2026Q1/table1_nonfinancial_raw_values.json,dfc1dd198f208ac412628ee6300d36e8274a338d3e552259e261ea003e7c595c
2026Q1,20261,2026年1 - 3 月,2026-03-31,EXCL_FINANCE_INSURANCE,RAW,sales,売上高,105,農林水産業(集約),8943.91,10842.93,-1899.0200000000004,-17.513900762985646,44303.23999999976,-4.2864133638984665,8,major_industry,MOF_PUBLISHED_MUTUALLY_EXCLUSIVE_MAJOR_INDUSTRIES,ALL_NONFINANCIAL_NET_YOY_DELTA,1,0003060191,data/raw/2026Q1/table1_nonfinancial_raw_values.json,dfc1dd198f208ac412628ee6300d36e8274a338d3e552259e261ea003e7c595c
2026Q1,20261,2026年1 - 3 月,2026-03-31,EXCL_FINANCE_INSURANCE,RAW,sales,売上高,107,建設業,362952.44,367025.73,-4073.289999999979,-1.10981047568518,44303.23999999976,-9.194113116783335,9,major_industry,MOF_PUBLISHED_MUTUALLY_EXCLUSIVE_MAJOR_INDUSTRIES,ALL_NONFINANCIAL_NET_YOY_DELTA,1,0003060191,data/raw/2026Q1/table1_nonfinancial_raw_values.json,dfc1dd198f208ac412628ee6300d36e8274a338d3e552259e261ea003e7c595c
2026Q1,20261,2026年1 - 3 月,2026-03-31,EXCL_FINANCE_INSURANCE,RAW,sales,売上高,135,電気業,101046.01,112534.96,-11488.950000000012,-10.20922742585948,44303.23999999976,-25.932527733863424,10,major_industry,MOF_PUBLISHED_MUTUALLY_EXCLUSIVE_MAJOR_INDUSTRIES,ALL_NONFINANCIAL_NET_YOY_DELTA,1,0003060191,data/raw/2026Q1/table1_nonfinancial_raw_values.json,dfc1dd198f208ac412628ee6300d36e8274a338d3e552259e261ea003e7c595c
2026Q1,20261,2026年1 - 3 月,2026-03-31,EXCL_FINANCE_INSURANCE,RAW,sales,売上高,137,サービス業(集約),441841.03,457927.39,-16086.359999999986,-3.5128625959674475,44303.23999999976,-36.30966945081234,11,major_industry,MOF_PUBLISHED_MUTUALLY_EXCLUSIVE_MAJOR_INDUSTRIES,ALL_NONFINANCIAL_NET_YOY_DELTA,1,0003060191,data/raw/2026Q1/table1_nonfinancial_raw_values.json,dfc1dd198f208ac412628ee6300d36e8274a338d3e552259e261ea003e7c595c
2026Q1,20261,2026年1 - 3 月,2026-03-31,EXCL_FINANCE_INSURANCE,DERIVED_FROM_RAW,software_capex_derived,ソフトウェア投資（設備投資差額による逆算）,129,卸売業・小売業(集約),3076.350000000002,2230.41,845.9400000000023,37.927555920212086,2431.420000000013,34.7920145429419,1,major_industry,MOF_PUBLISHED_MUTUALLY_EXCLUSIVE_MAJOR_INDUSTRIES,ALL_NONFINANCIAL_NET_YOY_DELTA,1,0003060191,data/raw/2026Q1/table1_nonfinancial_raw_values.json,dfc1dd198f208ac412628ee6300d36e8274a338d3e552259e261ea003e7c595c
2026Q1,20261,2026年1 - 3 月,2026-03-31,EXCL_FINANCE_INSURANCE,DERIVED_FROM_RAW,software_capex_derived,ソフトウェア投資（設備投資差額による逆算）,142,情報通信業,6135.660000000002,5467.049999999999,668.6100000000024,12.229813153345992,2431.420000000013,27.49874558899733,2,major_industry,MOF_PUBLISHED_MUTUALLY_EXCLUSIVE_MAJOR_INDUSTRIES,ALL_NONFINANCIAL_NET_YOY_DELTA,1,0003060191,data/raw/2026Q1/table1_nonfinancial_raw_values.json,dfc1dd198f208ac412628ee6300d36e8274a338d3e552259e261ea003e7c595c
2026Q1,20261,2026年1 - 3 月,2026-03-31,EXCL_FINANCE_INSURANCE,DERIVED_FROM_RAW,software_capex_derived,ソフトウェア投資（設備投資差額による逆算）,108,製造業,6694.100000000006,6276.580000000002,417.5200000000041,6.652030245770857,2431.420000000013,17.171858420182524,3,major_industry,MOF_PUBLISHED_MUTUALLY_EXCLUSIVE_MAJOR_INDUSTRIES,ALL_NONFINANCIAL_NET_YOY_DELTA,1,0003060191,data/raw/2026Q1/table1_nonfinancial_raw_values.json,dfc1dd198f208ac412628ee6300d36e8274a338d3e552259e261ea003e7c595c
2026Q1,20261,2026年1 - 3 月,2026-03-31,EXCL_FINANCE_INSURANCE,DERIVED_FROM_RAW,software_capex_derived,ソフトウェア投資（設備投資差額による逆算）,135,電気業,637.4899999999998,277.9800000000014,359.5099999999984,129.32944816173705,2431.420000000013,14.786009821421084,4,major_industry,MOF_PUBLISHED_MUTUALLY_EXCLUSIVE_MAJOR_INDUSTRIES,ALL_NONFINANCIAL_NET_YOY_DELTA,1,0003060191,data/raw/2026Q1/table1_nonfinancial_raw_values.json,dfc1dd198f208ac412628ee6300d36e8274a338d3e552259e261ea003e7c595c
2026Q1,20261,2026年1 - 3 月,2026-03-31,EXCL_FINANCE_INSURANCE,DERIVED_FROM_RAW,software_capex_derived,ソフトウェア投資（設備投資差額による逆算）,134,運輸業、郵便業(集約),1417.3499999999985,1243.5599999999977,173.79000000000087,13.975200231593266,2431.420000000013,7.147675021181037,5,major_industry,MOF_PUBLISHED_MUTUALLY_EXCLUSIVE_MAJOR_INDUSTRIES,ALL_NONFINANCIAL_NET_YOY_DELTA,1,0003060191,data/raw/2026Q1/table1_nonfinancial_raw_values.json,dfc1dd198f208ac412628ee6300d36e8274a338d3e552259e261ea003e7c595c
2026Q1,20261,2026年1 - 3 月,2026-03-31,EXCL_FINANCE_INSURANCE,DERIVED_FROM_RAW,software_capex_derived,ソフトウェア投資（設備投資差額による逆算）,107,建設業,756.25,609.7700000000004,146.47999999999956,24.022172294471588,2431.420000000013,6.0244630709625975,6,major_industry,MOF_PUBLISHED_MUTUALLY_EXCLUSIVE_MAJOR_INDUSTRIES,ALL_NONFINANCIAL_NET_YOY_DELTA,1,0003060191,data/raw/2026Q1/table1_nonfinancial_raw_values.json,dfc1dd198f208ac412628ee6300d36e8274a338d3e552259e261ea003e7c595c
2026Q1,20261,2026年1 - 3 月,2026-03-31,EXCL_FINANCE_INSURANCE,DERIVED_FROM_RAW,software_capex_derived,ソフトウェア投資（設備投資差額による逆算）,137,サービス業(集約),2980.369999999999,2862.2299999999996,118.13999999999942,4.127550895630305,2431.420000000013,4.858889044262151,7,major_industry,MOF_PUBLISHED_MUTUALLY_EXCLUSIVE_MAJOR_INDUSTRIES,ALL_NONFINANCIAL_NET_YOY_DELTA,1,0003060191,data/raw/2026Q1/table1_nonfinancial_raw_values.json,dfc1dd198f208ac412628ee6300d36e8274a338d3e552259e261ea003e7c595c
2026Q1,20261,2026年1 - 3 月,2026-03-31,EXCL_FINANCE_INSURANCE,DERIVED_FROM_RAW,software_capex_derived,ソフトウェア投資（設備投資差額による逆算）,105,農林水産業(集約),15.849999999999966,4.899999999999977,10.949999999999989,223.46938775510284,2431.420000000013,0.4503541140568034,8,major_industry,MOF_PUBLISHED_MUTUALLY_EXCLUSIVE_MAJOR_INDUSTRIES,ALL_NONFINANCIAL_NET_YOY_DELTA,1,0003060191,data/raw/2026Q1/table1_nonfinancial_raw_values.json,dfc1dd198f208ac412628ee6300d36e8274a338d3e552259e261ea003e7c595c
2026Q1,20261,2026年1 - 3 月,2026-03-31,EXCL_FINANCE_INSURANCE,DERIVED_FROM_RAW,software_capex_derived,ソフトウェア投資（設備投資差額による逆算）,136,ガス・熱供給・水道業,189.6500000000001,193.3699999999999,-3.7199999999998,-1.9237730775196749,2431.420000000013,-0.1529970140905224,9,major_industry,MOF_PUBLISHED_MUTUALLY_EXCLUSIVE_MAJOR_INDUSTRIES,ALL_NONFINANCIAL_NET_YOY_DELTA,1,0003060191,data/raw/2026Q1/table1_nonfinancial_raw_values.json,dfc1dd198f208ac412628ee6300d36e8274a338d3e552259e261ea003e7c595c
2026Q1,20261,2026年1 - 3 月,2026-03-31,EXCL_FINANCE_INSURANCE,DERIVED_FROM_RAW,software_capex_derived,ソフトウェア投資（設備投資差額による逆算）,106,鉱業、採石業、砂利採取業,1.8999999999999773,20.470000000000027,-18.57000000000005,-90.71812408402553,2431.420000000013,-0.7637512235648285,10,major_industry,MOF_PUBLISHED_MUTUALLY_EXCLUSIVE_MAJOR_INDUSTRIES,ALL_NONFINANCIAL_NET_YOY_DELTA,1,0003060191,data/raw/2026Q1/table1_nonfinancial_raw_values.json,dfc1dd198f208ac412628ee6300d36e8274a338d3e552259e261ea003e7c595c
2026Q1,20261,2026年1 - 3 月,2026-03-31,EXCL_FINANCE_INSURANCE,DERIVED_FROM_RAW,software_capex_derived,ソフトウェア投資（設備投資差額による逆算）,155,不動産業、物品賃貸業(集約),497.25,784.4799999999996,-287.22999999999956,-36.6140628186824,2431.420000000013,-11.813261386350284,11,major_industry,MOF_PUBLISHED_MUTUALLY_EXCLUSIVE_MAJOR_INDUSTRIES,ALL_NONFINANCIAL_NET_YOY_DELTA,1,0003060191,data/raw/2026Q1/table1_nonfinancial_raw_values.json,dfc1dd198f208ac412628ee6300d36e8274a338d3e552259e261ea003e7c595c
