year,pref,item,item_raw,raw_value,value_raw,value,status,unit,regime,scale_flag,source_file,arrival,event_time,event_time_binned,ln1p_value,fe_pref_year,fe_item_year,fe_pref_item
1977,山形,まつたけ,まつたけ,0.0,0.0,0.0,num,(t),all_listed,,edfa08000_s52.xls,1978.0,-1.0,-1.0,0.0,山形_1977,まつたけ_1977,山形_まつたけ
1977,新潟,まつたけ,まつたけ,0.0,0.0,0.0,num,(t),all_listed,,edfa08000_s52.xls,1977.0,0.0,0.0,0.0,新潟_1977,まつたけ_1977,新潟_まつたけ
1977,山梨,まつたけ,まつたけ,0.0,0.0,0.0,num,(t),all_listed,,edfa08000_s52.xls,1978.0,-1.0,-1.0,0.0,山梨_1977,まつたけ_1977,山梨_まつたけ
1977,長野,まつたけ,まつたけ,29.0,29.0,29.0,num,(t),all_listed,,edfa08000_s52.xls,1981.0,-4.0,-4.0,3.4011973816621555,長野_1977,まつたけ_1977,長野_まつたけ
1977,北海道,生しいたけ,生しいたけ,836.0,836.0,836.0,num,(t),all_listed,,edfa08000_s52.xls,,,,6.729824070489475,北海道_1977,生しいたけ_1977,北海道_生しいたけ
1977,青森,生しいたけ,生しいたけ,1383.0,1383.0,1383.0,num,(t),all_listed,,edfa08000_s52.xls,,,,7.232733136177615,青森_1977,生しいたけ_1977,青森_生しいたけ
1977,宮城,生しいたけ,生しいたけ,1488.0,1488.0,1488.0,num,(t),all_listed,,edfa08000_s52.xls,1975.0,2.0,2.0,7.305860032684009,宮城_1977,生しいたけ_1977,宮城_生しいたけ
1977,秋田,生しいたけ,生しいたけ,1339.0,1339.0,1339.0,num,(t),all_listed,,edfa08000_s52.xls,1982.0,-5.0,-5.0,7.200424892944957,秋田_1977,生しいたけ_1977,秋田_生しいたけ
1977,山形,生しいたけ,生しいたけ,623.0,623.0,623.0,num,(t),all_listed,,edfa08000_s52.xls,1978.0,-1.0,-1.0,6.436150368369428,山形_1977,生しいたけ_1977,山形_生しいたけ
1977,新潟,生しいたけ,生しいたけ,869.0,869.0,869.0,num,(t),all_listed,,edfa08000_s52.xls,1977.0,0.0,0.0,6.76849321164863,新潟_1977,生しいたけ_1977,新潟_生しいたけ
1977,山梨,生しいたけ,生しいたけ,1040.0,1040.0,1040.0,num,(t),all_listed,,edfa08000_s52.xls,1978.0,-1.0,-1.0,6.947937068614969,山梨_1977,生しいたけ_1977,山梨_生しいたけ
1977,長野,生しいたけ,生しいたけ,1131.0,1131.0,1131.0,num,(t),all_listed,,edfa08000_s52.xls,1981.0,-4.0,-4.0,7.0317412587631285,長野_1977,生しいたけ_1977,長野_生しいたけ
1978,北海道,くるみ,くるみ,1.0,1.0,1.0,num,(t),all_listed,,edfa08000_s53.xls,,,,0.6931471805599453,北海道_1978,くるみ_1978,北海道_くるみ
1978,青森,くるみ,くるみ,28.0,28.0,28.0,num,(t),all_listed,,edfa08000_s53.xls,,,,3.367295829986474,青森_1978,くるみ_1978,青森_くるみ
1978,宮城,くるみ,くるみ,22.0,22.0,22.0,num,(t),all_listed,,edfa08000_s53.xls,1975.0,3.0,3.0,3.1354942159291497,宮城_1978,くるみ_1978,宮城_くるみ
1978,秋田,くるみ,くるみ,3.0,3.0,3.0,num,(t),all_listed,,edfa08000_s53.xls,1982.0,-4.0,-4.0,1.3862943611198906,秋田_1978,くるみ_1978,秋田_くるみ
1978,山形,くるみ,くるみ,12.0,12.0,12.0,num,(t),all_listed,,edfa08000_s53.xls,1978.0,0.0,0.0,2.5649493574615367,山形_1978,くるみ_1978,山形_くるみ
1978,新潟,くるみ,くるみ,26.0,26.0,26.0,num,(t),all_listed,,edfa08000_s53.xls,1977.0,1.0,1.0,3.295836866004329,新潟_1978,くるみ_1978,新潟_くるみ
1978,山梨,くるみ,くるみ,0.0,0.0,0.0,num,(t),all_listed,,edfa08000_s53.xls,1978.0,0.0,0.0,0.0,山梨_1978,くるみ_1978,山梨_くるみ
1978,長野,くるみ,くるみ,32.0,32.0,32.0,num,(t),all_listed,,edfa08000_s53.xls,1981.0,-3.0,-3.0,3.4965075614664802,長野_1978,くるみ_1978,長野_くるみ
1978,北海道,なめこ,なめこ,533.0,533.0,533.0,num,(t),all_listed,,edfa08000_s53.xls,,,,6.280395838960195,北海道_1978,なめこ_1978,北海道_なめこ
1978,青森,なめこ,なめこ,1053.0,1053.0,1053.0,num,(t),all_listed,,edfa08000_s53.xls,,,,6.960347729101308,青森_1978,なめこ_1978,青森_なめこ
1978,宮城,なめこ,なめこ,639.0,639.0,639.0,num,(t),all_listed,,edfa08000_s53.xls,1975.0,3.0,3.0,6.461468176353717,宮城_1978,なめこ_1978,宮城_なめこ
1978,秋田,なめこ,なめこ,877.0,877.0,877.0,num,(t),all_listed,,edfa08000_s53.xls,1982.0,-4.0,-4.0,6.777646593635117,秋田_1978,なめこ_1978,秋田_なめこ
1978,山形,なめこ,なめこ,1708.0,1708.0,1708.0,num,(t),all_listed,,edfa08000_s53.xls,1978.0,0.0,0.0,7.443663683115591,山形_1978,なめこ_1978,山形_なめこ
1978,新潟,なめこ,なめこ,608.0,608.0,608.0,num,(t),all_listed,,edfa08000_s53.xls,1977.0,1.0,1.0,6.411818267709897,新潟_1978,なめこ_1978,新潟_なめこ
1978,山梨,なめこ,なめこ,113.0,113.0,113.0,num,(t),all_listed,,edfa08000_s53.xls,1978.0,0.0,0.0,4.736198448394496,山梨_1978,なめこ_1978,山梨_なめこ
1978,長野,なめこ,なめこ,1278.0,1278.0,1278.0,num,(t),all_listed,,edfa08000_s53.xls,1981.0,-3.0,-3.0,7.153833801578843,長野_1978,なめこ_1978,長野_なめこ
1978,北海道,まつたけ,まつたけ,0.0,0.0,0.0,num,(t),all_listed,,edfa08000_s53.xls,,,,0.0,北海道_1978,まつたけ_1978,北海道_まつたけ
1978,青森,まつたけ,まつたけ,0.0,0.0,0.0,num,(t),all_listed,,edfa08000_s53.xls,,,,0.0,青森_1978,まつたけ_1978,青森_まつたけ
1978,宮城,まつたけ,まつたけ,0.0,0.0,0.0,num,(t),all_listed,,edfa08000_s53.xls,1975.0,3.0,3.0,0.0,宮城_1978,まつたけ_1978,宮城_まつたけ
1978,秋田,まつたけ,まつたけ,1.0,1.0,1.0,num,(t),all_listed,,edfa08000_s53.xls,1982.0,-4.0,-4.0,0.6931471805599453,秋田_1978,まつたけ_1978,秋田_まつたけ
1978,山形,まつたけ,まつたけ,6.0,6.0,6.0,num,(t),all_listed,,edfa08000_s53.xls,1978.0,0.0,0.0,1.9459101490553132,山形_1978,まつたけ_1978,山形_まつたけ
1978,新潟,まつたけ,まつたけ,3.0,3.0,3.0,num,(t),all_listed,,edfa08000_s53.xls,1977.0,1.0,1.0,1.3862943611198906,新潟_1978,まつたけ_1978,新潟_まつたけ
1978,山梨,まつたけ,まつたけ,0.0,0.0,0.0,num,(t),all_listed,,edfa08000_s53.xls,1978.0,0.0,0.0,0.0,山梨_1978,まつたけ_1978,山梨_まつたけ
1978,長野,まつたけ,まつたけ,44.0,44.0,44.0,num,(t),all_listed,,edfa08000_s53.xls,1981.0,-3.0,-3.0,3.8066624897703196,長野_1978,まつたけ_1978,長野_まつたけ
1978,北海道,生しいたけ,生しいたけ,955.0,955.0,955.0,num,(t),all_listed,,edfa08000_s53.xls,,,,6.862757913051401,北海道_1978,生しいたけ_1978,北海道_生しいたけ
1978,青森,生しいたけ,生しいたけ,1517.0,1517.0,1517.0,num,(t),all_listed,,edfa08000_s53.xls,,,,7.325148957955575,青森_1978,生しいたけ_1978,青森_生しいたけ
1978,宮城,生しいたけ,生しいたけ,1538.0,1538.0,1538.0,num,(t),all_listed,,edfa08000_s53.xls,1975.0,3.0,3.0,7.338888133838879,宮城_1978,生しいたけ_1978,宮城_生しいたけ
1978,秋田,生しいたけ,生しいたけ,1499.0,1499.0,1499.0,num,(t),all_listed,,edfa08000_s53.xls,1982.0,-4.0,-4.0,7.313220387090301,秋田_1978,生しいたけ_1978,秋田_生しいたけ
1978,山形,生しいたけ,生しいたけ,699.0,699.0,699.0,num,(t),all_listed,,edfa08000_s53.xls,1978.0,0.0,0.0,6.551080335043404,山形_1978,生しいたけ_1978,山形_生しいたけ
1978,新潟,生しいたけ,生しいたけ,878.0,878.0,878.0,num,(t),all_listed,,edfa08000_s53.xls,1977.0,1.0,1.0,6.778784897685177,新潟_1978,生しいたけ_1978,新潟_生しいたけ
1978,山梨,生しいたけ,生しいたけ,1302.0,1302.0,1302.0,num,(t),all_listed,,edfa08000_s53.xls,1978.0,0.0,0.0,7.172424577124845,山梨_1978,生しいたけ_1978,山梨_生しいたけ
1978,長野,生しいたけ,生しいたけ,1254.0,1254.0,1254.0,num,(t),all_listed,,edfa08000_s53.xls,1981.0,-3.0,-3.0,7.134890851565884,長野_1978,生しいたけ_1978,長野_生しいたけ
1979,北海道,くるみ,くるみ,0.0,0.0,0.0,num,(t),all_listed,,edfa08000_s54.xls,,,,0.0,北海道_1979,くるみ_1979,北海道_くるみ
1979,青森,くるみ,くるみ,9.0,9.0,9.0,num,(t),all_listed,,edfa08000_s54.xls,,,,2.302585092994046,青森_1979,くるみ_1979,青森_くるみ
1979,宮城,くるみ,くるみ,33.0,33.0,33.0,num,(t),all_listed,,edfa08000_s54.xls,1975.0,4.0,4.0,3.5263605246161616,宮城_1979,くるみ_1979,宮城_くるみ
1979,秋田,くるみ,くるみ,3.0,3.0,3.0,num,(t),all_listed,,edfa08000_s54.xls,1982.0,-3.0,-3.0,1.3862943611198906,秋田_1979,くるみ_1979,秋田_くるみ
1979,山形,くるみ,くるみ,5.0,5.0,5.0,num,(t),all_listed,,edfa08000_s54.xls,1978.0,1.0,1.0,1.791759469228055,山形_1979,くるみ_1979,山形_くるみ
1979,新潟,くるみ,くるみ,8.0,8.0,8.0,num,(t),all_listed,,edfa08000_s54.xls,1977.0,2.0,2.0,2.1972245773362196,新潟_1979,くるみ_1979,新潟_くるみ
1979,山梨,くるみ,くるみ,0.0,0.0,0.0,num,(t),all_listed,,edfa08000_s54.xls,1978.0,1.0,1.0,0.0,山梨_1979,くるみ_1979,山梨_くるみ
1979,長野,くるみ,くるみ,80.0,80.0,80.0,num,(t),all_listed,,edfa08000_s54.xls,1981.0,-2.0,-2.0,4.394449154672439,長野_1979,くるみ_1979,長野_くるみ
1979,北海道,なめこ,なめこ,789.0,789.0,789.0,num,(t),all_listed,,edfa08000_s54.xls,,,,6.672032945461067,北海道_1979,なめこ_1979,北海道_なめこ
1979,青森,なめこ,なめこ,1342.0,1342.0,1342.0,num,(t),all_listed,,edfa08000_s54.xls,,,,7.202661196523238,青森_1979,なめこ_1979,青森_なめこ
1979,宮城,なめこ,なめこ,820.0,820.0,820.0,num,(t),all_listed,,edfa08000_s54.xls,1975.0,4.0,4.0,6.710523109452428,宮城_1979,なめこ_1979,宮城_なめこ
1979,秋田,なめこ,なめこ,1011.0,1011.0,1011.0,num,(t),all_listed,,edfa08000_s54.xls,1982.0,-3.0,-3.0,6.919683849847411,秋田_1979,なめこ_1979,秋田_なめこ
1979,山形,なめこ,なめこ,1885.0,1885.0,1885.0,num,(t),all_listed,,edfa08000_s54.xls,1978.0,1.0,1.0,7.542213463193403,山形_1979,なめこ_1979,山形_なめこ
1979,新潟,なめこ,なめこ,669.0,669.0,669.0,num,(t),all_listed,,edfa08000_s54.xls,1977.0,2.0,2.0,6.507277712385012,新潟_1979,なめこ_1979,新潟_なめこ
1979,山梨,なめこ,なめこ,119.0,119.0,119.0,num,(t),all_listed,,edfa08000_s54.xls,1978.0,1.0,1.0,4.787491742782046,山梨_1979,なめこ_1979,山梨_なめこ
1979,長野,なめこ,なめこ,1906.0,1906.0,1906.0,num,(t),all_listed,,edfa08000_s54.xls,1981.0,-2.0,-2.0,7.553286605600419,長野_1979,なめこ_1979,長野_なめこ
1979,北海道,まつたけ,まつたけ,0.0,0.0,0.0,num,(t),all_listed,,edfa08000_s54.xls,,,,0.0,北海道_1979,まつたけ_1979,北海道_まつたけ
1979,青森,まつたけ,まつたけ,0.0,0.0,0.0,num,(t),all_listed,,edfa08000_s54.xls,,,,0.0,青森_1979,まつたけ_1979,青森_まつたけ
1979,宮城,まつたけ,まつたけ,1.0,1.0,1.0,num,(t),all_listed,,edfa08000_s54.xls,1975.0,4.0,4.0,0.6931471805599453,宮城_1979,まつたけ_1979,宮城_まつたけ
1979,秋田,まつたけ,まつたけ,1.0,1.0,1.0,num,(t),all_listed,,edfa08000_s54.xls,1982.0,-3.0,-3.0,0.6931471805599453,秋田_1979,まつたけ_1979,秋田_まつたけ
1979,山形,まつたけ,まつたけ,6.0,6.0,6.0,num,(t),all_listed,,edfa08000_s54.xls,1978.0,1.0,1.0,1.9459101490553132,山形_1979,まつたけ_1979,山形_まつたけ
1979,新潟,まつたけ,まつたけ,3.0,3.0,3.0,num,(t),all_listed,,edfa08000_s54.xls,1977.0,2.0,2.0,1.3862943611198906,新潟_1979,まつたけ_1979,新潟_まつたけ
1979,山梨,まつたけ,まつたけ,0.0,0.0,0.0,num,(t),all_listed,,edfa08000_s54.xls,1978.0,1.0,1.0,0.0,山梨_1979,まつたけ_1979,山梨_まつたけ
1979,長野,まつたけ,まつたけ,56.0,56.0,56.0,num,(t),all_listed,,edfa08000_s54.xls,1981.0,-2.0,-2.0,4.04305126783455,長野_1979,まつたけ_1979,長野_まつたけ
1979,北海道,生しいたけ,生しいたけ,1956.0,1956.0,1956.0,num,(t),all_listed,,edfa08000_s54.xls,,,,7.579167967396076,北海道_1979,生しいたけ_1979,北海道_生しいたけ
1979,青森,生しいたけ,生しいたけ,3030.0,3030.0,3030.0,num,(t),all_listed,,edfa08000_s54.xls,,,,8.016647877057803,青森_1979,生しいたけ_1979,青森_生しいたけ
1979,宮城,生しいたけ,生しいたけ,2673.0,2673.0,2673.0,num,(t),all_listed,,edfa08000_s54.xls,1975.0,4.0,4.0,7.891330757661889,宮城_1979,生しいたけ_1979,宮城_生しいたけ
1979,秋田,生しいたけ,生しいたけ,2407.0,2407.0,2407.0,num,(t),all_listed,,edfa08000_s54.xls,1982.0,-3.0,-3.0,7.786551806428712,秋田_1979,生しいたけ_1979,秋田_生しいたけ
1979,山形,生しいたけ,生しいたけ,1214.0,1214.0,1214.0,num,(t),all_listed,,edfa08000_s54.xls,1978.0,1.0,1.0,7.102499355774649,山形_1979,生しいたけ_1979,山形_生しいたけ
1979,新潟,生しいたけ,生しいたけ,1584.0,1584.0,1584.0,num,(t),all_listed,,edfa08000_s54.xls,1977.0,2.0,2.0,7.368339686311381,新潟_1979,生しいたけ_1979,新潟_生しいたけ
1979,山梨,生しいたけ,生しいたけ,2444.0,2444.0,2444.0,num,(t),all_listed,,edfa08000_s54.xls,1978.0,1.0,1.0,7.801800401908973,山梨_1979,生しいたけ_1979,山梨_生しいたけ
1979,長野,生しいたけ,生しいたけ,2113.0,2113.0,2113.0,num,(t),all_listed,,edfa08000_s54.xls,1981.0,-2.0,-2.0,7.656337166430183,長野_1979,生しいたけ_1979,長野_生しいたけ
1980,北海道,くるみ,くるみ,1.0,1.0,1.0,num,(t),all_listed,,edfa08000_s55.xls,,,,0.6931471805599453,北海道_1980,くるみ_1980,北海道_くるみ
1980,青森,くるみ,くるみ,5.0,5.0,5.0,num,(t),all_listed,,edfa08000_s55.xls,,,,1.791759469228055,青森_1980,くるみ_1980,青森_くるみ
1980,宮城,くるみ,くるみ,2.0,2.0,2.0,num,(t),all_listed,,edfa08000_s55.xls,1975.0,5.0,5.0,1.0986122886681098,宮城_1980,くるみ_1980,宮城_くるみ
1980,秋田,くるみ,くるみ,3.0,3.0,3.0,num,(t),all_listed,,edfa08000_s55.xls,1982.0,-2.0,-2.0,1.3862943611198906,秋田_1980,くるみ_1980,秋田_くるみ
1980,山形,くるみ,くるみ,2.0,2.0,2.0,num,(t),all_listed,,edfa08000_s55.xls,1978.0,2.0,2.0,1.0986122886681098,山形_1980,くるみ_1980,山形_くるみ
1980,新潟,くるみ,くるみ,14.0,14.0,14.0,num,(t),all_listed,,edfa08000_s55.xls,1977.0,3.0,3.0,2.70805020110221,新潟_1980,くるみ_1980,新潟_くるみ
1980,山梨,くるみ,くるみ,0.0,0.0,0.0,num,(t),all_listed,,edfa08000_s55.xls,1978.0,2.0,2.0,0.0,山梨_1980,くるみ_1980,山梨_くるみ
1980,長野,くるみ,くるみ,78.0,78.0,78.0,num,(t),all_listed,,edfa08000_s55.xls,1981.0,-1.0,-1.0,4.3694478524670215,長野_1980,くるみ_1980,長野_くるみ
1980,北海道,なめこ,なめこ,521.0,521.0,521.0,num,(t),positive_only,,edfa08000_s55.xls,,,,6.257667587882639,北海道_1980,なめこ_1980,北海道_なめこ
1980,青森,なめこ,なめこ,1307.0,1307.0,1307.0,num,(t),positive_only,,edfa08000_s55.xls,,,,7.176254532017144,青森_1980,なめこ_1980,青森_なめこ
1980,宮城,なめこ,なめこ,750.0,750.0,750.0,num,(t),positive_only,,edfa08000_s55.xls,1975.0,5.0,5.0,6.621405651764134,宮城_1980,なめこ_1980,宮城_なめこ
1980,秋田,なめこ,なめこ,1139.0,1139.0,1139.0,num,(t),positive_only,,edfa08000_s55.xls,1982.0,-2.0,-2.0,7.038783541388542,秋田_1980,なめこ_1980,秋田_なめこ
1980,山形,なめこ,なめこ,2230.0,2230.0,2230.0,num,(t),positive_only,,edfa08000_s55.xls,1978.0,2.0,2.0,7.7102051944325325,山形_1980,なめこ_1980,山形_なめこ
1980,新潟,なめこ,なめこ,746.0,746.0,746.0,num,(t),positive_only,,edfa08000_s55.xls,1977.0,3.0,3.0,6.616065185132817,新潟_1980,なめこ_1980,新潟_なめこ
1980,山梨,なめこ,なめこ,92.0,92.0,92.0,num,(t),positive_only,,edfa08000_s55.xls,1978.0,2.0,2.0,4.532599493153256,山梨_1980,なめこ_1980,山梨_なめこ
1980,長野,なめこ,なめこ,2063.0,2063.0,2063.0,num,(t),positive_only,,edfa08000_s55.xls,1981.0,-1.0,-1.0,7.6324011266014535,長野_1980,なめこ_1980,長野_なめこ
1980,北海道,まつたけ,まつたけ,-,,0.0,zero_dash,(t),positive_only,,edfa08000_s55.xls,,,,0.0,北海道_1980,まつたけ_1980,北海道_まつたけ
1980,青森,まつたけ,まつたけ,-,,0.0,zero_dash,(t),positive_only,,edfa08000_s55.xls,,,,0.0,青森_1980,まつたけ_1980,青森_まつたけ
1980,宮城,まつたけ,まつたけ,0.0,0.0,0.0,num,(t),positive_only,,edfa08000_s55.xls,1975.0,5.0,5.0,0.0,宮城_1980,まつたけ_1980,宮城_まつたけ
1980,秋田,まつたけ,まつたけ,1.0,1.0,1.0,num,(t),positive_only,,edfa08000_s55.xls,1982.0,-2.0,-2.0,0.6931471805599453,秋田_1980,まつたけ_1980,秋田_まつたけ
1980,山形,まつたけ,まつたけ,2.0,2.0,2.0,num,(t),positive_only,,edfa08000_s55.xls,1978.0,2.0,2.0,1.0986122886681098,山形_1980,まつたけ_1980,山形_まつたけ
1980,新潟,まつたけ,まつたけ,3.0,3.0,3.0,num,(t),positive_only,,edfa08000_s55.xls,1977.0,3.0,3.0,1.3862943611198906,新潟_1980,まつたけ_1980,新潟_まつたけ
1980,山梨,まつたけ,まつたけ,-,,0.0,zero_dash,(t),positive_only,,edfa08000_s55.xls,1978.0,2.0,2.0,0.0,山梨_1980,まつたけ_1980,山梨_まつたけ
1980,長野,まつたけ,まつたけ,29.0,29.0,29.0,num,(t),positive_only,,edfa08000_s55.xls,1981.0,-1.0,-1.0,3.4011973816621555,長野_1980,まつたけ_1980,長野_まつたけ
1980,北海道,生しいたけ,生しいたけ,1190.0,1190.0,1190.0,num,(t),all_listed,,edfa08000_s55.xls,,,,7.0825485693553,北海道_1980,生しいたけ_1980,北海道_生しいたけ
1980,青森,生しいたけ,生しいたけ,1657.0,1657.0,1657.0,num,(t),all_listed,,edfa08000_s55.xls,,,,7.4133673356952405,青森_1980,生しいたけ_1980,青森_生しいたけ
1980,宮城,生しいたけ,生しいたけ,1726.0,1726.0,1726.0,num,(t),all_listed,,edfa08000_s55.xls,1975.0,5.0,5.0,7.454141078146678,宮城_1980,生しいたけ_1980,宮城_生しいたけ
1980,秋田,生しいたけ,生しいたけ,1653.0,1653.0,1653.0,num,(t),all_listed,,edfa08000_s55.xls,1982.0,-2.0,-2.0,7.4109518755836366,秋田_1980,生しいたけ_1980,秋田_生しいたけ
1980,山形,生しいたけ,生しいたけ,1000.0,1000.0,1000.0,num,(t),all_listed,,edfa08000_s55.xls,1978.0,2.0,2.0,6.90875477931522,山形_1980,生しいたけ_1980,山形_生しいたけ
1980,新潟,生しいたけ,生しいたけ,1071.0,1071.0,1071.0,num,(t),all_listed,,edfa08000_s55.xls,1977.0,3.0,3.0,6.977281341630747,新潟_1980,生しいたけ_1980,新潟_生しいたけ
1980,山梨,生しいたけ,生しいたけ,1635.0,1635.0,1635.0,num,(t),all_listed,,edfa08000_s55.xls,1978.0,2.0,2.0,7.400009517162692,山梨_1980,生しいたけ_1980,山梨_生しいたけ
1980,長野,生しいたけ,生しいたけ,1349.0,1349.0,1349.0,num,(t),all_listed,,edfa08000_s55.xls,1981.0,-1.0,-1.0,7.2078598714324755,長野_1980,生しいたけ_1980,長野_生しいたけ
1981,北海道,くるみ,くるみ,2.0,2.0,2.0,num,(t),positive_only,,edfa08000_s56.xls,,,,1.0986122886681098,北海道_1981,くるみ_1981,北海道_くるみ
1981,青森,くるみ,くるみ,3.0,3.0,3.0,num,(t),positive_only,,edfa08000_s56.xls,,,,1.3862943611198906,青森_1981,くるみ_1981,青森_くるみ
1981,宮城,くるみ,くるみ,2.0,2.0,2.0,num,(t),positive_only,,edfa08000_s56.xls,1975.0,6.0,6.0,1.0986122886681098,宮城_1981,くるみ_1981,宮城_くるみ
1981,秋田,くるみ,くるみ,1.0,1.0,1.0,num,(t),positive_only,,edfa08000_s56.xls,1982.0,-1.0,-1.0,0.6931471805599453,秋田_1981,くるみ_1981,秋田_くるみ
1981,山形,くるみ,くるみ,9.0,9.0,9.0,num,(t),positive_only,,edfa08000_s56.xls,1978.0,3.0,3.0,2.302585092994046,山形_1981,くるみ_1981,山形_くるみ
1981,新潟,くるみ,くるみ,9.0,9.0,9.0,num,(t),positive_only,,edfa08000_s56.xls,1977.0,4.0,4.0,2.302585092994046,新潟_1981,くるみ_1981,新潟_くるみ
1981,山梨,くるみ,くるみ,-,,0.0,zero_dash,(t),positive_only,,edfa08000_s56.xls,1978.0,3.0,3.0,0.0,山梨_1981,くるみ_1981,山梨_くるみ
1981,長野,くるみ,くるみ,54.0,54.0,54.0,num,(t),positive_only,,edfa08000_s56.xls,1981.0,0.0,0.0,4.007333185232471,長野_1981,くるみ_1981,長野_くるみ
1981,北海道,なめこ,なめこ,500.0,500.0,500.0,num,(t),positive_only,,edfa08000_s56.xls,,,,6.2166061010848646,北海道_1981,なめこ_1981,北海道_なめこ
1981,青森,なめこ,なめこ,1069.0,1069.0,1069.0,num,(t),positive_only,,edfa08000_s56.xls,,,,6.975413927455952,青森_1981,なめこ_1981,青森_なめこ
1981,宮城,なめこ,なめこ,690.0,690.0,690.0,num,(t),positive_only,,edfa08000_s56.xls,1975.0,6.0,6.0,6.53813982376767,宮城_1981,なめこ_1981,宮城_なめこ
1981,秋田,なめこ,なめこ,1123.0,1123.0,1123.0,num,(t),positive_only,,edfa08000_s56.xls,1982.0,-1.0,-1.0,7.024649030453636,秋田_1981,なめこ_1981,秋田_なめこ
1981,山形,なめこ,なめこ,2355.0,2355.0,2355.0,num,(t),positive_only,,edfa08000_s56.xls,1978.0,3.0,3.0,7.764720544771477,山形_1981,なめこ_1981,山形_なめこ
1981,新潟,なめこ,なめこ,706.0,706.0,706.0,num,(t),positive_only,,edfa08000_s56.xls,1977.0,4.0,4.0,6.561030665896573,新潟_1981,なめこ_1981,新潟_なめこ
1981,山梨,なめこ,なめこ,80.0,80.0,80.0,num,(t),positive_only,,edfa08000_s56.xls,1978.0,3.0,3.0,4.394449154672439,山梨_1981,なめこ_1981,山梨_なめこ
1981,長野,なめこ,なめこ,2264.0,2264.0,2264.0,num,(t),positive_only,,edfa08000_s56.xls,1981.0,0.0,0.0,7.725330037917135,長野_1981,なめこ_1981,長野_なめこ
1981,北海道,まつたけ,まつたけ,-,,0.0,zero_dash,(t),positive_only,,edfa08000_s56.xls,,,,0.0,北海道_1981,まつたけ_1981,北海道_まつたけ
1981,青森,まつたけ,まつたけ,-,,0.0,zero_dash,(t),positive_only,,edfa08000_s56.xls,,,,0.0,青森_1981,まつたけ_1981,青森_まつたけ
1981,宮城,まつたけ,まつたけ,1.0,1.0,1.0,num,(t),positive_only,,edfa08000_s56.xls,1975.0,6.0,6.0,0.6931471805599453,宮城_1981,まつたけ_1981,宮城_まつたけ
1981,秋田,まつたけ,まつたけ,2.0,2.0,2.0,num,(t),positive_only,,edfa08000_s56.xls,1982.0,-1.0,-1.0,1.0986122886681098,秋田_1981,まつたけ_1981,秋田_まつたけ
1981,山形,まつたけ,まつたけ,4.0,4.0,4.0,num,(t),positive_only,,edfa08000_s56.xls,1978.0,3.0,3.0,1.6094379124341003,山形_1981,まつたけ_1981,山形_まつたけ
1981,新潟,まつたけ,まつたけ,1.0,1.0,1.0,num,(t),positive_only,,edfa08000_s56.xls,1977.0,4.0,4.0,0.6931471805599453,新潟_1981,まつたけ_1981,新潟_まつたけ
1981,山梨,まつたけ,まつたけ,-,,0.0,zero_dash,(t),positive_only,,edfa08000_s56.xls,1978.0,3.0,3.0,0.0,山梨_1981,まつたけ_1981,山梨_まつたけ
1981,長野,まつたけ,まつたけ,30.0,30.0,30.0,num,(t),positive_only,,edfa08000_s56.xls,1981.0,0.0,0.0,3.4339872044851463,長野_1981,まつたけ_1981,長野_まつたけ
1981,北海道,生しいたけ,生しいたけ,1074.0,1074.0,1074.0,num,(t),all_listed,,edfa08000_s56.xls,,,,6.980075940561763,北海道_1981,生しいたけ_1981,北海道_生しいたけ
1981,青森,生しいたけ,生しいたけ,1723.0,1723.0,1723.0,num,(t),all_listed,,edfa08000_s56.xls,,,,7.452402451223638,青森_1981,生しいたけ_1981,青森_生しいたけ
1981,宮城,生しいたけ,生しいたけ,1702.0,1702.0,1702.0,num,(t),all_listed,,edfa08000_s56.xls,1975.0,6.0,6.0,7.440146680662688,宮城_1981,生しいたけ_1981,宮城_生しいたけ
1981,秋田,生しいたけ,生しいたけ,1580.0,1580.0,1580.0,num,(t),all_listed,,edfa08000_s56.xls,1982.0,-1.0,-1.0,7.365812837209472,秋田_1981,生しいたけ_1981,秋田_生しいたけ
1981,山形,生しいたけ,生しいたけ,1008.0,1008.0,1008.0,num,(t),all_listed,,edfa08000_s56.xls,1978.0,3.0,3.0,6.9167150203536085,山形_1981,生しいたけ_1981,山形_生しいたけ
1981,新潟,生しいたけ,生しいたけ,1090.0,1090.0,1090.0,num,(t),all_listed,,edfa08000_s56.xls,1977.0,4.0,4.0,6.994849985833071,新潟_1981,生しいたけ_1981,新潟_生しいたけ
1981,山梨,生しいたけ,生しいたけ,1639.0,1639.0,1639.0,num,(t),all_listed,,edfa08000_s56.xls,1978.0,3.0,3.0,7.402451520818244,山梨_1981,生しいたけ_1981,山梨_生しいたけ
1981,長野,生しいたけ,生しいたけ,1276.0,1276.0,1276.0,num,(t),all_listed,,edfa08000_s56.xls,1981.0,0.0,0.0,7.152268856032539,長野_1981,生しいたけ_1981,長野_生しいたけ
1982,北海道,くるみ,くるみ,1.0,1.0,1.0,num,(t),positive_only,,edfa08000_s57.xls,,,,0.6931471805599453,北海道_1982,くるみ_1982,北海道_くるみ
1982,青森,くるみ,くるみ,4.0,4.0,4.0,num,(t),positive_only,,edfa08000_s57.xls,,,,1.6094379124341003,青森_1982,くるみ_1982,青森_くるみ
