coverage_scope,source_table_number,release_id,period_code,period,period_end,estat_sid,taxonomy,taxonomy_order,industry_code,industry_name,parent_major_code,parent_major_name,is_mutually_exclusive,capital_size_code,capital_size_name,sales_current_oku_yen,sales_previous_oku_yen,sales_yoy_delta_oku_yen,sales_yoy_pct,sales_yoy_status,sales_all_net_change_oku_yen,sales_contribution_pct_to_all_net_change,sales_contribution_status,sales_gross_positive_change_oku_yen,sales_share_of_gross_positive_pct,sales_positive_share_status,operating_profit_current_oku_yen,operating_profit_previous_oku_yen,operating_profit_yoy_delta_oku_yen,operating_profit_yoy_pct,operating_profit_yoy_status,operating_profit_all_net_change_oku_yen,operating_profit_contribution_pct_to_all_net_change,operating_profit_contribution_status,operating_profit_gross_positive_change_oku_yen,operating_profit_share_of_gross_positive_pct,operating_profit_positive_share_status,ordinary_profit_current_oku_yen,ordinary_profit_previous_oku_yen,ordinary_profit_yoy_delta_oku_yen,ordinary_profit_yoy_pct,ordinary_profit_yoy_status,ordinary_profit_all_net_change_oku_yen,ordinary_profit_contribution_pct_to_all_net_change,ordinary_profit_contribution_status,ordinary_profit_gross_positive_change_oku_yen,ordinary_profit_share_of_gross_positive_pct,ordinary_profit_positive_share_status,operating_margin_current_pct,operating_margin_previous_pct,operating_margin_delta_pp,operating_margin_status,ordinary_margin_current_pct,ordinary_margin_previous_pct,ordinary_margin_delta_pp,ordinary_margin_status,net_non_operating_gap_current_oku_yen,net_non_operating_gap_previous_oku_yen,net_non_operating_gap_yoy_delta_oku_yen
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,major,7,142,情報通信業,142,情報通信業,True,25,10億円以上,117610.91,107039.29,10571.62000000001,9.876392117324407,CALCULABLE,44303.23999999976,23.861956823022577,CALCULABLE,132566.41,7.974584210283743,CALCULABLE,11102.25,9833.96,1268.2900000000009,12.897042493563138,CALCULABLE,25970.25,4.883626457196218,CALCULABLE,42292.56999999999,2.9988482610538947,CALCULABLE,12947.74,12200.84,746.8999999999996,6.121709652778007,CALCULABLE,41576.869999999995,1.796431525509255,CALCULABLE,55641.34999999999,1.3423470135070406,CALCULABLE,9.439813024148865,9.1872433010346,0.25256972311426473,CALCULABLE,11.008961668607103,11.398468730500735,-0.3895070618936316,CALCULABLE,1845.4899999999998,2366.880000000001,-521.3900000000012
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,major,8,134,運輸業、郵便業(集約),134,運輸業、郵便業(集約),True,19,1千万円以上 - 1億円未満,72156.14,64201.3,7954.8399999999965,12.390465613624645,CALCULABLE,44303.23999999976,17.955436216403225,CALCULABLE,132566.41,6.000645261495726,CALCULABLE,2696.97,2238.15,458.8199999999997,20.49996649018162,CALCULABLE,25970.25,1.7667138360239107,CALCULABLE,42292.56999999999,1.0848714088550302,CALCULABLE,3101.61,2805.23,296.3800000000001,10.565265593195573,CALCULABLE,41576.869999999995,0.7128482735713394,CALCULABLE,55641.34999999999,0.5326614109830192,CALCULABLE,3.7376860791056723,3.486144361562772,0.2515417175429002,CALCULABLE,4.298469956957232,4.369428656429076,-0.07095869947184319,CALCULABLE,404.6400000000003,567.0799999999999,-162.4399999999996
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,major,8,134,運輸業、郵便業(集約),134,運輸業、郵便業(集約),True,24,1億円以上 - 10億円未満,32382.51,30823.07,1559.4399999999987,5.059327315546436,CALCULABLE,44303.23999999976,3.5199231478329964,CALCULABLE,132566.41,1.1763462554352935,CALCULABLE,1350.42,521.89,828.5300000000001,158.7556764835502,CALCULABLE,25970.25,3.1903042904862295,CALCULABLE,42292.56999999999,1.9590438698806913,CALCULABLE,1504.69,712.23,792.46,111.26461957513727,CALCULABLE,41576.869999999995,1.9060116839002075,CALCULABLE,55641.34999999999,1.4242285638288794,CALCULABLE,4.170214106318504,1.6931798162869562,2.477034290031548,CALCULABLE,4.646613248942099,2.310704287405505,2.335908961536594,CALCULABLE,154.26999999999998,190.34000000000003,-36.07000000000005
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,major,8,134,運輸業、郵便業(集約),134,運輸業、郵便業(集約),True,25,10億円以上,78819.78,77087.65,1732.1300000000047,2.2469617377102624,CALCULABLE,44303.23999999976,3.9097140525162812,CALCULABLE,132566.41,1.306613040211321,CALCULABLE,4014.42,2416.33,1598.0900000000001,66.13707564777991,CALCULABLE,25970.25,6.153541071033202,CALCULABLE,42292.56999999999,3.7786542648034875,CALCULABLE,4026.6,2217.63,1808.9699999999998,81.57221899054394,CALCULABLE,41576.869999999995,4.350904721784011,CALCULABLE,55641.34999999999,3.251125287218948,CALCULABLE,5.093163162850747,3.1345228450990534,1.9586403177516933,CALCULABLE,5.108616136710861,2.876764306604236,2.231851830106625,CALCULABLE,12.179999999999836,-198.69999999999982,210.87999999999965
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,major,9,129,卸売業・小売業(集約),129,卸売業・小売業(集約),True,19,1千万円以上 - 1億円未満,544052.96,530647.57,13405.390000000014,2.526232241108728,CALCULABLE,44303.23999999976,30.258261021090306,CALCULABLE,132566.41,10.112207157152413,CALCULABLE,15520.21,16424.12,-903.9099999999999,-5.5035520928975235,CALCULABLE,25970.25,-3.4805594863353253,CALCULABLE,42292.56999999999,0.0,NON_POSITIVE_COMPONENT,18653.57,18657.64,-4.069999999999709,-0.021814120113794466,CALCULABLE,41576.869999999995,-0.009789096678032063,CALCULABLE,55641.34999999999,0.0,NON_POSITIVE_COMPONENT,2.852702060475877,3.09510886858485,-0.24240680810897297,CALCULABLE,3.4286312861894914,3.516013462569894,-0.08738217638040258,CALCULABLE,3133.3600000000006,2233.5200000000004,899.8400000000001
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,major,9,129,卸売業・小売業(集約),129,卸売業・小売業(集約),True,24,1億円以上 - 10億円未満,368082.02,351391.8,16690.22000000003,4.749746579174596,CALCULABLE,44303.23999999976,37.672684887155256,CALCULABLE,132566.41,12.59008220860777,CALCULABLE,9678.46,10389.65,-711.1900000000005,-6.845177652760204,CALCULABLE,25970.25,-2.738479606472793,CALCULABLE,42292.56999999999,0.0,NON_POSITIVE_COMPONENT,11183.83,12213.08,-1029.25,-8.427440088822802,CALCULABLE,41576.869999999995,-2.4755350751511602,CALCULABLE,55641.34999999999,0.0,NON_POSITIVE_COMPONENT,2.629430255789185,2.9567138447738395,-0.32728358898465437,CALCULABLE,3.038407037648837,3.4756303362799024,-0.43722329863106557,CALCULABLE,1505.3700000000008,1823.4300000000003,-318.0599999999995
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,major,9,129,卸売業・小売業(集約),129,卸売業・小売業(集約),True,25,10億円以上,363295.19,393841.22,-30546.02999999997,-7.755925090827209,CALCULABLE,44303.23999999976,-68.94762098663695,CALCULABLE,132566.41,0.0,NON_POSITIVE_COMPONENT,11178.63,9511.19,1667.4399999999987,17.53134991520513,CALCULABLE,25970.25,6.420577391438275,CALCULABLE,42292.56999999999,3.9426310578903077,CALCULABLE,20553.03,16335.0,4218.029999999999,25.8220385674931,CALCULABLE,41576.869999999995,10.145135985464995,CALCULABLE,55641.34999999999,7.58074705232709,CALCULABLE,3.077010185573885,2.414980839232623,0.6620293463412623,CALCULABLE,5.657391169973926,4.147610552293131,1.5097806176807955,CALCULABLE,9374.4,6823.8099999999995,2550.59
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,major,10,155,不動産業、物品賃貸業(集約),155,不動産業、物品賃貸業(集約),True,19,1千万円以上 - 1億円未満,55627.7,60603.69,-4975.990000000005,-8.210704661712853,CALCULABLE,44303.23999999976,-11.231661612107901,CALCULABLE,132566.41,0.0,NON_POSITIVE_COMPONENT,7520.56,8126.28,-605.7199999999993,-7.453841117953097,CALCULABLE,25970.25,-2.3323610669901114,CALCULABLE,42292.56999999999,0.0,NON_POSITIVE_COMPONENT,8759.09,9305.4,-546.3099999999995,-5.870892170137765,CALCULABLE,41576.869999999995,-1.3139757754732369,CALCULABLE,55641.34999999999,0.0,NON_POSITIVE_COMPONENT,13.519451640100167,13.408886488595002,0.1105651515051651,CALCULABLE,15.745914355617796,15.354510591681791,0.3914037639360046,CALCULABLE,1238.5299999999997,1179.12,59.409999999999854
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,major,10,155,不動産業、物品賃貸業(集約),155,不動産業、物品賃貸業(集約),True,24,1億円以上 - 10億円未満,61960.71,61953.19,7.519999999996799,0.012138196596489514,CALCULABLE,44303.23999999976,0.016973927866216647,CALCULABLE,132566.41,0.005672628533877321,CALCULABLE,7012.1,6041.37,970.7300000000005,16.06804416878953,CALCULABLE,25970.25,3.737853890509334,CALCULABLE,42292.56999999999,2.295273141357928,CALCULABLE,7715.92,6761.25,954.6700000000001,14.119726381956,CALCULABLE,41576.869999999995,2.296156492780722,CALCULABLE,55641.34999999999,1.7157563574571792,CALCULABLE,11.317010408692864,9.751507549490187,1.5655028592026774,CALCULABLE,12.452923796386452,10.913481614102517,1.5394421822839348,CALCULABLE,703.8199999999997,719.8800000000001,-16.0600000000004
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,major,10,155,不動産業、物品賃貸業(集約),155,不動産業、物品賃貸業(集約),True,25,10億円以上,76889.54,66658.99,10230.549999999988,15.347592275250467,CALCULABLE,44303.23999999976,23.09210342178144,CALCULABLE,132566.41,7.717301841394051,CALCULABLE,11292.13,9638.31,1653.8199999999997,17.158817261532366,CALCULABLE,25970.25,6.368132767301045,CALCULABLE,42292.56999999999,3.910426819651773,CALCULABLE,12409.12,10159.84,2249.2800000000007,22.13893132175311,CALCULABLE,41576.869999999995,5.409931050605784,CALCULABLE,55641.34999999999,4.0424612271269496,CALCULABLE,14.68617187721503,14.459129968815907,0.22704190839912286,CALCULABLE,16.138892234236284,15.24151506045921,0.8973771737770733,CALCULABLE,1116.9900000000016,521.5300000000007,595.460000000001
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,major,11,137,サービス業(集約),137,サービス業(集約),True,19,1千万円以上 - 1億円未満,245746.3,249322.49,-3576.1900000000023,-1.434363181596654,CALCULABLE,44303.23999999976,-8.072073284030743,CALCULABLE,132566.41,0.0,NON_POSITIVE_COMPONENT,15780.73,17807.58,-2026.8500000000022,-11.381950832173725,CALCULABLE,25970.25,-7.804507080216795,CALCULABLE,42292.56999999999,0.0,NON_POSITIVE_COMPONENT,18141.69,18357.98,-216.29000000000087,-1.1781797343716538,CALCULABLE,41576.869999999995,-0.5202171303419447,CALCULABLE,55641.34999999999,0.0,NON_POSITIVE_COMPONENT,6.421553447600228,7.14238815760263,-0.7208347100024017,CALCULABLE,7.382284087288395,7.363146421327654,0.019137665960740513,CALCULABLE,2360.959999999999,550.3999999999978,1810.5600000000013
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,major,11,137,サービス業(集約),137,サービス業(集約),True,24,1億円以上 - 10億円未満,110136.91,120292.72,-10155.809999999998,-8.442580731402527,CALCULABLE,44303.23999999976,-22.923402441898276,CALCULABLE,132566.41,0.0,NON_POSITIVE_COMPONENT,9132.65,7682.39,1450.2599999999993,18.877719043162333,CALCULABLE,25970.25,5.584312819476129,CALCULABLE,42292.56999999999,3.4291129623950485,CALCULABLE,10313.87,7909.08,2404.790000000001,30.405432743125637,CALCULABLE,41576.869999999995,5.783961130311159,CALCULABLE,55641.34999999999,4.321947616296156,CALCULABLE,8.292088456086157,6.386413076369044,1.9056753797171133,CALCULABLE,9.364589945368905,6.574861720642779,2.789728224726127,CALCULABLE,1181.2200000000012,226.6899999999996,954.5300000000016
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,major,11,137,サービス業(集約),137,サービス業(集約),True,25,10億円以上,85957.82,88312.18,-2354.359999999986,-2.6659516275104767,CALCULABLE,44303.23999999976,-5.314193724883324,CALCULABLE,132566.41,0.0,NON_POSITIVE_COMPONENT,17515.94,19597.8,-2081.8600000000006,-10.622927063241793,CALCULABLE,25970.25,-8.016326373446542,CALCULABLE,42292.56999999999,0.0,NON_POSITIVE_COMPONENT,14626.54,18258.25,-3631.709999999999,-19.890789095340455,CALCULABLE,41576.869999999995,-8.734928819798123,CALCULABLE,55641.34999999999,0.0,NON_POSITIVE_COMPONENT,20.377366480443545,22.191502916132293,-1.8141364356887486,CALCULABLE,17.015950381245126,20.67466797898093,-3.658717597735805,CALCULABLE,-2889.399999999998,-1339.5499999999993,-1549.8499999999985
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,1,109,食料品製造業,108,製造業,True,19,1千万円以上 - 1億円未満,44706.49,43622.06,1084.4300000000003,2.4859669625872716,CALCULABLE,44303.23999999976,2.4477442281873882,CALCULABLE,200733.32,0.5402341773652726,CALCULABLE,-44.97,-764.2,719.23,,NEGATIVE_PROFIT_BASE_NOT_CALCULABLE,25970.25,2.769438107064815,CALCULABLE,47867.520000000004,1.5025428516037598,CALCULABLE,233.01,-839.8,1072.81,,NEGATIVE_PROFIT_BASE_NOT_CALCULABLE,41576.869999999995,2.580304866624159,CALCULABLE,64984.09999999999,1.6508807539074946,CALCULABLE,-0.10058942225166861,-1.7518659137142998,1.6512764914626312,CALCULABLE,0.5211994947489726,-1.9251727222419115,2.446372216990884,CALCULABLE,277.98,-75.59999999999991,353.5799999999999
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,1,109,食料品製造業,108,製造業,True,24,1億円以上 - 10億円未満,32393.42,30043.83,2349.5899999999965,7.820540856475344,CALCULABLE,44303.23999999976,5.303427017978842,CALCULABLE,200733.32,1.1705032328464435,CALCULABLE,336.18,307.88,28.30000000000001,9.191892945303358,CALCULABLE,25970.25,0.1089708416361029,CALCULABLE,47867.520000000004,0.05912150869733801,CALCULABLE,445.02,994.66,-549.64,-55.25908350592162,CALCULABLE,41576.869999999995,-1.3219850363916283,CALCULABLE,64984.09999999999,0.0,NON_POSITIVE_COMPONENT,1.0378033563606437,1.0247694784586385,0.013033877902005164,CALCULABLE,1.373797518137943,3.3106964058843364,-1.9368988877463935,CALCULABLE,108.83999999999997,686.78,-577.94
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,1,109,食料品製造業,108,製造業,True,25,10億円以上,47999.67,44400.61,3599.0599999999977,8.105879626428546,CALCULABLE,44303.23999999976,8.123694790719634,CALCULABLE,200733.32,1.792955947722081,CALCULABLE,2062.5,1457.49,605.01,41.51040487413293,CALCULABLE,25970.25,2.3296271695497732,CALCULABLE,47867.520000000004,1.2639259355822068,CALCULABLE,4298.28,3866.76,431.5199999999995,11.159730627191756,CALCULABLE,41576.869999999995,1.0378847662173694,CALCULABLE,64984.09999999999,0.6640393573197129,CALCULABLE,4.296904541218721,3.282590036488237,1.0143145047304838,CALCULABLE,8.954811564329503,8.708799271001007,0.24601229332849606,CALCULABLE,2235.7799999999997,2409.2700000000004,-173.4900000000007
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,2,110,繊維工業,108,製造業,True,19,1千万円以上 - 1億円未満,12181.74,14433.06,-2251.3199999999997,-15.598355442297063,CALCULABLE,44303.23999999976,-5.081614798375948,CALCULABLE,200733.32,0.0,NON_POSITIVE_COMPONENT,869.69,514.65,355.0400000000001,68.98668998348394,CALCULABLE,25970.25,1.3671027425612001,CALCULABLE,47867.520000000004,0.7417137967456849,CALCULABLE,1050.41,552.8,497.6100000000001,90.01628075253258,CALCULABLE,41576.869999999995,1.196843341021102,CALCULABLE,64984.09999999999,0.7657411582217807,CALCULABLE,7.139292087993998,3.565771915311098,3.5735201726829002,CALCULABLE,8.62282399722864,3.830095627677014,4.792728369551625,CALCULABLE,180.72000000000003,38.14999999999998,142.57000000000005
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,2,110,繊維工業,108,製造業,True,24,1億円以上 - 10億円未満,3202.84,2803.71,399.1300000000001,14.235780448049207,CALCULABLE,44303.23999999976,0.9009047645273851,CALCULABLE,200733.32,0.19883594811265023,CALCULABLE,261.36,163.14,98.22000000000003,60.20595807282092,CALCULABLE,25970.25,0.3782019811130044,CALCULABLE,47867.520000000004,0.2051913280654607,CALCULABLE,248.61,238.64,9.970000000000027,4.177841099564206,CALCULABLE,41576.869999999995,0.02397967908599187,CALCULABLE,64984.09999999999,0.015342214480157499,CALCULABLE,8.160257771228036,5.818718769059568,2.341539002168468,CALCULABLE,7.7621735709557775,8.511579300284264,-0.7494057293284868,CALCULABLE,-12.75,75.5,-88.25
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,2,110,繊維工業,108,製造業,True,25,10億円以上,5325.33,5222.12,103.21000000000004,1.976400389113997,CALCULABLE,44303.23999999976,0.23296264562140515,CALCULABLE,200733.32,0.051416476347823085,CALCULABLE,230.83,96.1,134.73000000000002,140.1977107180021,CALCULABLE,25970.25,0.5187859185029025,CALCULABLE,47867.520000000004,0.28146434158276845,CALCULABLE,773.25,363.86,409.39,112.51305447150001,CALCULABLE,41576.869999999995,0.9846580562702292,CALCULABLE,64984.09999999999,0.6299848732228346,CALCULABLE,4.334567059693954,1.840248787848613,2.4943182718453407,CALCULABLE,14.520226915515094,6.967668303294448,7.552558612220646,CALCULABLE,542.42,267.76,274.65999999999997
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,3,112,木材・木製品製造業,108,製造業,True,19,1千万円以上 - 1億円未満,3853.72,4181.44,-327.7199999999998,-7.837491390525752,CALCULABLE,44303.23999999976,-0.7397201649360219,CALCULABLE,200733.32,0.0,NON_POSITIVE_COMPONENT,205.2,169.87,35.329999999999984,20.798257491022532,CALCULABLE,25970.25,0.13604027685524778,CALCULABLE,47867.520000000004,0.07380787640554594,CALCULABLE,240.41,78.52,161.89,206.17677024961796,CALCULABLE,41576.869999999995,0.3893751501736422,CALCULABLE,64984.09999999999,0.24912247765222573,CALCULABLE,5.324725200585409,4.062476084793755,1.2622491157916533,CALCULABLE,6.2383878434343965,1.8778219943368792,4.360565849097517,CALCULABLE,35.21000000000001,-91.35000000000001,126.56000000000002
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,3,112,木材・木製品製造業,108,製造業,True,24,1億円以上 - 10億円未満,1879.89,2168.69,-288.79999999999995,-13.316794931502429,CALCULABLE,44303.23999999976,-0.6518710595432784,CALCULABLE,200733.32,0.0,NON_POSITIVE_COMPONENT,43.83,31.32,12.509999999999998,39.94252873563218,CALCULABLE,25970.25,0.04817050278684263,CALCULABLE,47867.520000000004,0.02613463158316954,CALCULABLE,51.96,40.85,11.11,27.19706242350062,CALCULABLE,41576.869999999995,0.026721588229224567,CALCULABLE,64984.09999999999,0.01709648975672511,CALCULABLE,2.3315193974115505,1.4441898104385598,0.8873295869729907,CALCULABLE,2.763991510141551,1.8836255988638302,0.8803659112777209,CALCULABLE,8.130000000000003,9.530000000000001,-1.3999999999999986
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,3,112,木材・木製品製造業,108,製造業,True,25,10億円以上,918.31,906.94,11.36999999999989,1.2536661741680666,CALCULABLE,44303.23999999976,0.025664037212628138,CALCULABLE,200733.32,0.005664231528676899,CALCULABLE,4.63,5.53,-0.9000000000000004,-16.274864376130203,CALCULABLE,25970.25,-0.0034655037976145794,CALCULABLE,47867.520000000004,0.0,NON_POSITIVE_COMPONENT,22.3,5.51,16.79,304.7186932849365,CALCULABLE,41576.869999999995,0.04038303027620887,CALCULABLE,64984.09999999999,0.02583708938032534,CALCULABLE,0.5041870392351167,0.6097426511125322,-0.10555561187741558,CALCULABLE,2.428373860678856,0.6075374335678214,1.8208364271110344,CALCULABLE,17.67,-0.020000000000000462,17.69
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,4,113,パルプ・紙・紙加工品製造業,108,製造業,True,19,1千万円以上 - 1億円未満,7085.87,7117.96,-32.090000000000146,-0.45083141799054927,CALCULABLE,44303.23999999976,-0.0724326256950966,CALCULABLE,200733.32,0.0,NON_POSITIVE_COMPONENT,291.04,199.96,91.08000000000001,45.54910982196441,CALCULABLE,25970.25,0.3507089843185954,CALCULABLE,47867.520000000004,0.19027515944005455,CALCULABLE,415.15,277.6,137.54999999999995,49.549711815561935,CALCULABLE,41576.869999999995,0.33083298478216366,CALCULABLE,64984.09999999999,0.21166716165954436,CALCULABLE,4.10732909296953,2.809231858566218,1.2980972344033117,CALCULABLE,5.85884302139328,3.8999938184536025,1.9588492029396778,CALCULABLE,124.10999999999996,77.64000000000001,46.46999999999994
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,4,113,パルプ・紙・紙加工品製造業,108,製造業,True,24,1億円以上 - 10億円未満,4840.26,4866.29,-26.029999999999745,-0.5349044138347692,CALCULABLE,44303.23999999976,-0.058754167866729136,CALCULABLE,200733.32,0.0,NON_POSITIVE_COMPONENT,95.67,190.98,-95.30999999999999,-49.9057492931197,CALCULABLE,25970.25,-0.36699685216738376,CALCULABLE,47867.520000000004,0.0,NON_POSITIVE_COMPONENT,140.12,225.93,-85.81,-37.98079051033506,CALCULABLE,41576.869999999995,-0.2063887926147399,CALCULABLE,64984.09999999999,0.0,NON_POSITIVE_COMPONENT,1.9765467144326958,3.9245503247854114,-1.9480036103527156,CALCULABLE,2.8948858119191945,4.642756596914692,-1.7478707849954978,CALCULABLE,44.45,34.95000000000002,9.499999999999986
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,4,113,パルプ・紙・紙加工品製造業,108,製造業,True,25,10億円以上,7524.87,7602.86,-77.98999999999978,-1.0257981864719268,CALCULABLE,44303.23999999976,-0.176036786474308,CALCULABLE,200733.32,0.0,NON_POSITIVE_COMPONENT,341.18,293.78,47.400000000000034,16.134522431751662,CALCULABLE,25970.25,0.1825165333410346,CALCULABLE,47867.520000000004,0.09902330431992305,CALCULABLE,553.67,483.34,70.32999999999998,14.550833781603,CALCULABLE,41576.869999999995,0.1691565526697897,CALCULABLE,64984.09999999999,0.10822647386052894,CALCULABLE,4.534031817160962,3.8640722044072886,0.6699596127536731,CALCULABLE,7.3578679764567365,6.357344473000949,1.0005235034557876,CALCULABLE,212.48999999999995,189.56,22.92999999999995
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,5,114,印刷・同関連業,108,製造業,True,19,1千万円以上 - 1億円未満,10129.46,7767.4,2362.0599999999995,30.40991837680562,CALCULABLE,44303.23999999976,5.3315739435761635,CALCULABLE,200733.32,1.1767154551122851,CALCULABLE,496.42,485.16,11.259999999999991,2.3208838321378433,CALCULABLE,25970.25,0.043357303067933464,CALCULABLE,47867.520000000004,0.02352325752409983,CALCULABLE,652.05,554.35,97.69999999999993,17.624244610805427,CALCULABLE,41576.869999999995,0.23498642394196564,CALCULABLE,64984.09999999999,0.15034446887777156,CALCULABLE,4.900754827996755,6.2461055179339295,-1.3453506899371748,CALCULABLE,6.437164468787082,7.136879779591627,-0.6997153108045451,CALCULABLE,155.62999999999994,69.19,86.43999999999994
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,5,114,印刷・同関連業,108,製造業,True,24,1億円以上 - 10億円未満,5883.55,4885.08,998.4700000000003,20.439173974632972,CALCULABLE,44303.23999999976,2.253717786780393,CALCULABLE,200733.32,0.49741119212296203,CALCULABLE,252.02,109.41,142.61,130.3445754501417,CALCULABLE,25970.25,0.5491283295309056,CALCULABLE,47867.520000000004,0.29792644365114385,CALCULABLE,306.94,153.6,153.34,99.83072916666667,CALCULABLE,41576.869999999995,0.36881083159939654,CALCULABLE,64984.09999999999,0.23596541307796837,CALCULABLE,4.2834683141980605,2.2396767299614333,2.043791584236627,CALCULABLE,5.216918357114327,3.144267852317669,2.072650504796658,CALCULABLE,54.91999999999999,44.19,10.72999999999999
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,5,114,印刷・同関連業,108,製造業,True,25,10億円以上,3316.11,6125.75,-2809.64,-45.86605721748357,CALCULABLE,44303.23999999976,-6.341838655592717,CALCULABLE,200733.32,0.0,NON_POSITIVE_COMPONENT,1.88,62.96,-61.08,-97.01397712833545,CALCULABLE,25970.25,-0.235192191064776,CALCULABLE,47867.520000000004,0.0,NON_POSITIVE_COMPONENT,115.82,155.14,-39.31999999999999,-25.344849813072056,CALCULABLE,41576.869999999995,-0.09457181360694059,CALCULABLE,64984.09999999999,0.0,NON_POSITIVE_COMPONENT,0.0566929323816158,1.02779251520222,-0.9710995828206043,CALCULABLE,3.4926465044886923,2.5325878463861566,0.9600586581025357,CALCULABLE,113.94,92.17999999999998,21.76000000000002
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,6,115,化学工業,108,製造業,True,19,1千万円以上 - 1億円未満,17228.69,14868.16,2360.529999999999,15.876409723866303,CALCULABLE,44303.23999999976,5.328120471550188,CALCULABLE,200733.32,1.1759532498142304,CALCULABLE,330.11,278.32,51.79000000000002,18.608077033630366,CALCULABLE,25970.25,0.1994204907538434,CALCULABLE,47867.520000000004,0.10819445001537581,CALCULABLE,483.42,592.15,-108.72999999999996,-18.361901545216575,CALCULABLE,41576.869999999995,-0.26151559749447223,CALCULABLE,64984.09999999999,0.0,NON_POSITIVE_COMPONENT,1.9160481731344639,1.8719195919333662,0.04412858120109764,CALCULABLE,2.805901087082071,3.9826716957579147,-1.1767706086758438,CALCULABLE,153.31,313.83,-160.51999999999998
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,6,115,化学工業,108,製造業,True,24,1億円以上 - 10億円未満,23045.87,20929.44,2116.4300000000003,10.11221513810212,CALCULABLE,44303.23999999976,4.777144967275558,CALCULABLE,200733.32,1.0543491235037612,CALCULABLE,892.33,1289.51,-397.17999999999995,-30.80084683329326,CALCULABLE,25970.25,-1.5293653314850644,CALCULABLE,47867.520000000004,0.0,NON_POSITIVE_COMPONENT,1213.06,1574.68,-361.6200000000001,-22.96466583686845,CALCULABLE,41576.869999999995,-0.8697624424349407,CALCULABLE,64984.09999999999,0.0,NON_POSITIVE_COMPONENT,3.871973590061907,6.161225527295523,-2.2892519372336158,CALCULABLE,5.263676311634145,7.523756010672049,-2.2600796990379033,CALCULABLE,320.7299999999999,285.1700000000001,35.55999999999983
