coverage_scope,source_table_number,release_id,period_code,period,period_end,estat_sid,taxonomy,taxonomy_order,industry_code,industry_name,parent_major_code,parent_major_name,is_mutually_exclusive,capital_size_code,capital_size_name,metric_id,raw_value_oku_yen,raw_lag4_value_oku_yen,raw_yoy_delta_oku_yen,raw_yoy_pct,raw_yoy_status,all_industry_yoy_delta_oku_yen,contribution_pct_to_all_net_change,contribution_status,gross_positive_yoy_delta_oku_yen,share_of_gross_positive_pct,positive_share_status
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,15,122,電気機械器具製造業,108,製造業,True,26,全規模,capex_excluding_software,4182.27,3379.38,802.8900000000003,23.75850007989633,CALCULABLE,-2342.640000000014,-34.27287163200472,CALCULABLE,10785.100000000006,7.444437232849022,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,16,145,情報通信機械器具製造業,108,製造業,True,26,全規模,capex_excluding_software,4267.52,5833.03,-1565.5099999999993,-26.838709898629,CALCULABLE,-2342.640000000014,66.82674247857075,CALCULABLE,10785.100000000006,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,17,123,自動車・同附属品製造業,108,製造業,True,26,全規模,capex_excluding_software,8815.32,10145.51,-1330.1900000000005,-13.111120091547889,CALCULABLE,-2342.640000000014,56.78166512993855,CALCULABLE,10785.100000000006,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,18,125,その他の輸送用機械器具製造業,108,製造業,True,26,全規模,capex_excluding_software,991.61,730.03,261.58000000000004,35.831404188868966,CALCULABLE,-2342.640000000014,-11.16603490079562,CALCULABLE,10785.100000000006,2.425383167518149,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,19,126,その他の製造業,108,製造業,True,26,全規模,capex_excluding_software,4043.26,4149.75,-106.48999999999978,-2.566178685462972,CALCULABLE,-2342.640000000014,4.545726189256529,CALCULABLE,10785.100000000006,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,20,101,農業、林業,105,農林水産業(集約),True,26,全規模,capex_excluding_software,268.53,402.42,-133.89000000000004,-33.271209184434184,CALCULABLE,-2342.640000000014,5.715346788238878,CALCULABLE,10785.100000000006,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,21,103,漁業,105,農林水産業(集約),True,26,全規模,capex_excluding_software,202.07,147.28,54.78999999999999,37.20124932102118,CALCULABLE,-2342.640000000014,-2.33881432913293,CALCULABLE,10785.100000000006,0.5080156883107246,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,22,106,鉱業、採石業、砂利採取業,106,鉱業、採石業、砂利採取業,True,26,全規模,capex_excluding_software,523.34,346.15,177.19000000000005,51.188790986566545,CALCULABLE,-2342.640000000014,-7.563688829696368,CALCULABLE,10785.100000000006,1.642914762032804,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,23,107,建設業,107,建設業,True,26,全規模,capex_excluding_software,5936.33,6164.66,-228.32999999999993,-3.703853902729426,CALCULABLE,-2342.640000000014,9.746696035242229,CALCULABLE,10785.100000000006,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,24,135,電気業,135,電気業,True,26,全規模,capex_excluding_software,14381.85,12455.47,1926.380000000001,15.466136564898814,CALCULABLE,-2342.640000000014,-82.23115800976632,CALCULABLE,10785.100000000006,17.861494098339374,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,25,136,ガス・熱供給・水道業,136,ガス・熱供給・水道業,True,26,全規模,capex_excluding_software,1326.6,1317.41,9.189999999999827,0.697580859413538,CALCULABLE,-2342.640000000014,-0.3922924563739957,CALCULABLE,10785.100000000006,0.08521015104171331,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,26,142,情報通信業,142,情報通信業,True,26,全規模,capex_excluding_software,12160.24,11753.82,406.4200000000001,3.4577694740943743,CALCULABLE,-2342.640000000014,-17.348803059795685,CALCULABLE,10785.100000000006,3.768347071422609,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,27,131,陸運業,134,運輸業、郵便業(集約),True,26,全規模,capex_excluding_software,19152.58,18623.96,528.6200000000026,2.8383866803837865,CALCULABLE,-2342.640000000014,-22.56514018372432,CALCULABLE,10785.100000000006,4.901391734893532,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,28,132,水運業,134,運輸業、郵便業(集約),True,26,全規模,capex_excluding_software,1167.23,1003.06,164.17000000000007,16.36691723326622,CALCULABLE,-2342.640000000014,-7.007905610763886,CALCULABLE,10785.100000000006,1.522192654680995,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,29,133,その他の運輸業,134,運輸業、郵便業(集約),True,26,全規模,capex_excluding_software,3131.44,3891.2,-759.7599999999998,-19.525082236842096,CALCULABLE,-2342.640000000014,32.431786360686885,CALCULABLE,10785.100000000006,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,30,127,卸売業,129,卸売業・小売業(集約),True,26,全規模,capex_excluding_software,7018.33,7453.35,-435.02000000000044,-5.836570132893271,CALCULABLE,-2342.640000000014,18.569647918587485,CALCULABLE,10785.100000000006,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,31,128,小売業,129,卸売業・小売業(集約),True,26,全規模,capex_excluding_software,11246.04,11208.98,37.06000000000131,0.330627764524527,CALCULABLE,-2342.640000000014,-1.5819758904484296,CALCULABLE,10785.100000000006,0.3436222195436416,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,32,130,不動産業,155,不動産業、物品賃貸業(集約),True,26,全規模,capex_excluding_software,10872.93,16121.91,-5248.98,-32.558052985037136,CALCULABLE,-2342.640000000014,224.0625960454858,CALCULABLE,10785.100000000006,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,33,150,リース業,155,不動産業、物品賃貸業(集約),True,26,全規模,capex_excluding_software,6524.88,4646.19,1878.6900000000005,40.43506615097534,CALCULABLE,-2342.640000000014,-80.19542055117257,CALCULABLE,10785.100000000006,17.41930997394553,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,34,151,その他の物品賃貸業,155,不動産業、物品賃貸業(集約),True,26,全規模,capex_excluding_software,2826.46,2087.42,739.04,35.4044705904897,CALCULABLE,-2342.640000000014,-31.547314141310466,CALCULABLE,10785.100000000006,6.852416760159846,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,35,139,宿泊業,137,サービス業(集約),True,26,全規模,capex_excluding_software,1168.06,1468.41,-300.35000000000014,-20.45409660789562,CALCULABLE,-2342.640000000014,12.821005361472457,CALCULABLE,10785.100000000006,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,36,148,飲食サービス業,137,サービス業(集約),True,26,全規模,capex_excluding_software,1259.26,1223.48,35.77999999999997,2.9244450256644905,CALCULABLE,-2342.640000000014,-1.527336679984964,CALCULABLE,10785.100000000006,0.3317539939360781,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,37,140,生活関連サービス業,137,サービス業(集約),True,26,全規模,capex_excluding_software,757.04,879.38,-122.34000000000003,-13.912074416065867,CALCULABLE,-2342.640000000014,5.222313287572964,CALCULABLE,10785.100000000006,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,38,141,娯楽業,137,サービス業(集約),True,26,全規模,capex_excluding_software,2610.7,2886.06,-275.3600000000001,-9.541035182913738,CALCULABLE,-2342.640000000014,11.754260150940754,CALCULABLE,10785.100000000006,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,39,138,広告業,137,サービス業(集約),True,26,全規模,capex_excluding_software,83.69,92.7,-9.010000000000005,-9.719525350593317,CALCULABLE,-2342.640000000014,0.38460881740258646,CALCULABLE,10785.100000000006,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,40,158,純粋持株会社,137,サービス業(集約),True,26,全規模,capex_excluding_software,1642.83,2414.65,-771.8200000000002,-31.964052761269755,CALCULABLE,-2342.640000000014,32.94659017177183,CALCULABLE,10785.100000000006,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,41,159,その他の学術研究、専門・技術サービス業,137,サービス業(集約),True,26,全規模,capex_excluding_software,1009.89,1141.29,-131.39999999999998,-11.513287595615484,CALCULABLE,-2342.640000000014,5.609056449134275,CALCULABLE,10785.100000000006,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,42,153,教育、学習支援業,137,サービス業(集約),True,26,全規模,capex_excluding_software,171.05,178.83,-7.780000000000001,-4.3505004753117476,CALCULABLE,-2342.640000000014,0.3321039510979047,CALCULABLE,10785.100000000006,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,43,152,医療、福祉業,137,サービス業(集約),True,26,全規模,capex_excluding_software,1066.07,654.61,411.4599999999999,62.85574616947493,CALCULABLE,-2342.640000000014,-17.56394495099535,CALCULABLE,10785.100000000006,3.8150782097523406,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,44,160,職業紹介・労働者派遣業,137,サービス業(集約),True,26,全規模,capex_excluding_software,89.17,131.81,-42.64,-32.34959411273803,CALCULABLE,-2342.640000000014,1.820168698562295,CALCULABLE,10785.100000000006,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,45,143,その他のサービス業,137,サービス業(集約),True,26,全規模,capex_excluding_software,3778.26,3334.71,443.5500000000002,13.301006684239415,CALCULABLE,-2342.640000000014,-18.93376703206628,CALCULABLE,10785.100000000006,4.112618334554153,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,1,109,食料品製造業,108,製造業,True,26,全規模,capex_including_software,5752.58,5598.37,154.21000000000004,2.754551771319158,CALCULABLE,88.77999999999884,173.69903131336116,CALCULABLE,12868.390000000003,1.198362809955247,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,2,110,繊維工業,108,製造業,True,26,全規模,capex_including_software,835.01,1062.61,-227.5999999999999,-21.41895897836459,CALCULABLE,88.77999999999884,-256.3640459562997,CALCULABLE,12868.390000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,3,112,木材・木製品製造業,108,製造業,True,26,全規模,capex_including_software,502.48,458.27,44.210000000000036,9.647151242717179,CALCULABLE,88.77999999999884,49.79725163325143,CALCULABLE,12868.390000000003,0.3435550212575157,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,4,113,パルプ・紙・紙加工品製造業,108,製造業,True,26,全規模,capex_including_software,1203.91,920.86,283.05000000000007,30.737571400647234,CALCULABLE,88.77999999999884,318.821806713228,CALCULABLE,12868.390000000003,2.199575859917208,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,5,114,印刷・同関連業,108,製造業,True,26,全規模,capex_including_software,549.66,954.83,-405.1700000000001,-42.433731659038784,CALCULABLE,88.77999999999884,-456.3753097544553,CALCULABLE,12868.390000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,6,115,化学工業,108,製造業,True,26,全規模,capex_including_software,8127.54,8369.08,-241.53999999999996,-2.886099786356444,CALCULABLE,88.77999999999884,-272.0657805812155,CALCULABLE,12868.390000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,7,116,石油製品・石炭製品製造業,108,製造業,True,26,全規模,capex_including_software,968.35,653.62,314.73,48.15183133931031,CALCULABLE,88.77999999999884,354.5055192610995,CALCULABLE,12868.390000000003,2.445760503062154,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,8,117,窯業・土石製品製造業,108,製造業,True,26,全規模,capex_including_software,2035.06,1691.04,344.02,20.34369382155361,CALCULABLE,88.77999999999884,387.4971840504669,CALCULABLE,12868.390000000003,2.673372504252668,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,9,118,鉄鋼業,108,製造業,True,26,全規模,capex_including_software,3655.0,3408.79,246.21000000000004,7.222797532262182,CALCULABLE,88.77999999999884,277.3259743185439,CALCULABLE,12868.390000000003,1.9132929605024402,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,10,119,非鉄金属製造業,108,製造業,True,26,全規模,capex_including_software,3754.42,2866.74,887.6800000000003,30.964789272832572,CALCULABLE,88.77999999999884,999.8648344221806,CALCULABLE,12868.390000000003,6.898143435192748,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,11,120,金属製品製造業,108,製造業,True,26,全規模,capex_including_software,1544.78,2064.62,-519.8399999999999,-25.178483207563616,CALCULABLE,88.77999999999884,-585.5372831718931,CALCULABLE,12868.390000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,12,154,はん用機械器具製造業,108,製造業,True,26,全規模,capex_including_software,1133.02,972.27,160.75,16.533473212173575,CALCULABLE,88.77999999999884,181.0655553052513,CALCULABLE,12868.390000000003,1.2491850184832753,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,13,121,生産用機械器具製造業,108,製造業,True,26,全規模,capex_including_software,3409.7,2960.85,448.8499999999999,15.15949811709476,CALCULABLE,88.77999999999884,505.5755800856114,CALCULABLE,12868.390000000003,3.4880043268816054,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,14,124,業務用機械器具製造業,108,製造業,True,26,全規模,capex_including_software,2560.38,2800.1,-239.7199999999998,-8.561122817042243,CALCULABLE,88.77999999999884,-270.01576931741715,CALCULABLE,12868.390000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,15,122,電気機械器具製造業,108,製造業,True,26,全規模,capex_including_software,4976.92,4104.94,871.9800000000005,21.24221060478353,CALCULABLE,88.77999999999884,982.1806713223832,CALCULABLE,12868.390000000003,6.776139050805892,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,16,145,情報通信機械器具製造業,108,製造業,True,26,全規模,capex_including_software,5287.12,6489.42,-1202.3000000000002,-18.52707946164681,CALCULABLE,88.77999999999884,-1354.2464519035998,CALCULABLE,12868.390000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,17,123,自動車・同附属品製造業,108,製造業,True,26,全規模,capex_including_software,9965.27,11124.76,-1159.4899999999998,-10.422606869721228,CALCULABLE,88.77999999999884,-1306.0261320117313,CALCULABLE,12868.390000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,18,125,その他の輸送用機械器具製造業,108,製造業,True,26,全規模,capex_including_software,1057.38,802.56,254.82000000000016,31.75089712918662,CALCULABLE,88.77999999999884,287.0241045280508,CALCULABLE,12868.390000000003,1.980201097417782,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,19,126,その他の製造業,108,製造業,True,26,全規模,capex_including_software,4662.33,4947.96,-285.6300000000001,-5.772682075036983,CALCULABLE,88.77999999999884,-321.7278666366342,CALCULABLE,12868.390000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,20,101,農業、林業,105,農林水産業(集約),True,26,全規模,capex_including_software,282.64,406.72,-124.08000000000004,-30.507474429583013,CALCULABLE,88.77999999999884,-139.76120747916386,CALCULABLE,12868.390000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,21,103,漁業,105,農林水産業(集約),True,26,全規模,capex_including_software,203.81,147.88,55.93000000000001,37.82120638355424,CALCULABLE,88.77999999999884,62.99842306825945,CALCULABLE,12868.390000000003,0.43463090565331014,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,22,106,鉱業、採石業、砂利採取業,106,鉱業、採石業、砂利採取業,True,26,全規模,capex_including_software,525.24,366.62,158.62,43.26550651901151,CALCULABLE,88.77999999999884,178.6663662987183,CALCULABLE,12868.390000000003,1.2326328313021284,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,23,107,建設業,107,建設業,True,26,全規模,capex_including_software,6692.58,6774.43,-81.85000000000036,-1.2082197321398258,CALCULABLE,88.77999999999884,-92.19418788015481,CALCULABLE,12868.390000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,24,135,電気業,135,電気業,True,26,全規模,capex_including_software,15019.34,12733.45,2285.8899999999994,17.951851226493986,CALCULABLE,88.77999999999884,2574.780355936055,CALCULABLE,12868.390000000003,17.763605237329603,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,25,136,ガス・熱供給・水道業,136,ガス・熱供給・水道業,True,26,全規模,capex_including_software,1516.25,1510.78,5.470000000000027,0.36206462886720914,CALCULABLE,88.77999999999884,6.161297589547307,CALCULABLE,12868.390000000003,0.04250726003796921,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,26,142,情報通信業,142,情報通信業,True,26,全規模,capex_including_software,18295.9,17220.87,1075.0300000000025,6.242599822192507,CALCULABLE,88.77999999999884,1210.8920928137154,CALCULABLE,12868.390000000003,8.354036518942946,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,27,131,陸運業,134,運輸業、郵便業(集約),True,26,全規模,capex_including_software,20048.91,19409.34,639.5699999999997,3.2951661416616984,CALCULABLE,88.77999999999884,720.398738454616,CALCULABLE,12868.390000000003,4.970085612885525,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,28,132,水運業,134,運輸業、郵便業(集約),True,26,全規模,capex_including_software,1212.71,1083.2,129.51,11.956240768094538,CALCULABLE,88.77999999999884,145.87744987610012,CALCULABLE,12868.390000000003,1.0064196064931197,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,29,133,その他の運輸業,134,運輸業、郵便業(集約),True,26,全規模,capex_including_software,3606.98,4269.24,-662.2599999999998,-15.512362856152373,CALCULABLE,88.77999999999884,-745.956296463177,CALCULABLE,12868.390000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,30,127,卸売業,129,卸売業・小売業(集約),True,26,全規模,capex_including_software,8413.2,8649.04,-235.84000000000015,-2.7267766133582505,CALCULABLE,88.77999999999884,-265.6454156341555,CALCULABLE,12868.390000000003,0.0,NON_POSITIVE_COMPONENT
